casa,cluster_kmeans_k7,cluster_consumo,horario_consumo,semanal,tipo_consumo,Acorn_grouped,stdorToU
MAC004486,1,0,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,Adversity,Std
MAC004487,1,2,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,Affluent,Std
MAC004488,3,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,Comfortable,Std
MAC004489,1,0,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,Adversity,Std
MAC004490,3,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,Adversity,Std
MAC004491,1,0,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,Comfortable,ToU
MAC004492,4,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,Comfortable,Std
MAC004493,2,2,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,Adversity,ToU
MAC004494,4,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,Comfortable,Std
MAC004495,1,0,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,Adversity,Std
MAC004496,1,1,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,Affluent,Std
MAC004497,1,2,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,Adversity,ToU
MAC004498,5,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media,Adversity,Std
MAC004499,5,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media,Comfortable,Std
MAC004500,2,2,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,Affluent,Std
MAC004501,0,2,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,Comfortable,Std
MAC004502,3,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,Comfortable,Std
MAC004503,5,1,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media,Adversity,Std
MAC004504,0,2,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,Affluent,Std
MAC004505,1,0,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,Adversity,Std
MAC004506,0,1,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,Comfortable,ToU
MAC004507,2,1,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,Adversity,Std
MAC004508,6,1,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,Adversity,Std
MAC004509,4,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,Affluent,ToU
MAC004510,5,1,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media,Affluent,Std
MAC004511,1,0,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,Affluent,Std
MAC004512,3,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,Affluent,Std
MAC004513,6,0,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,Adversity,Std
MAC004514,5,0,consumo_madrugada_variable,consumo_fin_semana_estable,picos_moderados_variabilidad_media,Adversity,Std
MAC004515,5,2,consumo_madrugada_variable,consumo_fin_semana_variable,picos_moderados_variabilidad_media,ACORN-U,Std
MAC004516,1,1,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,Adversity,Std
MAC004517,1,1,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,Affluent,Std
MAC004518,5,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media,Affluent,Std
MAC004519,1,0,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,Affluent,Std
MAC004520,5,1,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media,Adversity,Std
MAC004521,1,2,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,Comfortable,Std
MAC004522,0,1,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,Affluent,Std
MAC004523,1,1,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,Comfortable,Std
MAC004524,1,1,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,Adversity,Std
MAC004525,1,1,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,Affluent,ToU
MAC004526,2,1,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,Comfortable,Std
MAC004527,0,2,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,Affluent,Std
MAC004528,3,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,Affluent,Std
MAC004529,1,0,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,Affluent,Std
MAC004530,0,1,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,Adversity,Std
MAC004531,6,0,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,Affluent,Std
MAC004532,4,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,Adversity,Std
MAC004533,3,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,Adversity,Std
MAC004534,0,1,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,Affluent,Std
MAC004535,0,1,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,Affluent,Std
MAC004536,1,1,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,Affluent,Std
MAC004537,5,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media,Affluent,Std
MAC004538,0,1,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,Affluent,Std
MAC004539,2,1,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,Affluent,Std
MAC004540,3,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,Adversity,Std
MAC004541,2,1,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,Adversity,Std
MAC004542,5,1,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media,Comfortable,Std
MAC004543,2,2,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,Affluent,ToU
MAC004544,5,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media,Adversity,Std
MAC004545,3,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,Comfortable,Std
MAC004546,4,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,Adversity,Std
MAC004547,5,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media,Adversity,Std
MAC004548,1,2,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,Affluent,Std
MAC004549,5,2,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media,Affluent,Std
MAC004550,6,1,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,Adversity,Std
MAC004551,5,1,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media,Comfortable,ToU
MAC004552,5,2,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media,Affluent,Std
MAC004553,2,2,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,Affluent,Std
MAC004554,3,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,Affluent,Std
MAC004555,3,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,Affluent,Std
MAC004556,2,1,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,Affluent,Std
MAC004557,5,2,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media,Comfortable,Std
MAC004558,3,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,Adversity,Std
MAC004559,5,1,consumo_tarde_estable,consumo_fin_semana_variable,picos_moderados_variabilidad_media,Adversity,ToU
MAC004560,4,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,Affluent,Std
MAC004561,5,2,consumo_tarde_estable,consumo_fin_semana_variable,picos_moderados_variabilidad_media,Affluent,ToU
MAC004562,2,2,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,Affluent,Std
MAC004563,5,2,consumo_madrugada_variable,consumo_fin_semana_estable,picos_moderados_variabilidad_media,Adversity,Std
MAC004564,5,1,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media,Affluent,Std
MAC004565,1,2,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,Affluent,Std
MAC004566,0,2,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,Adversity,Std
MAC004567,1,0,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,Affluent,Std
MAC004568,4,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,Adversity,ToU
MAC004569,5,1,consumo_tarde_estable,consumo_fin_semana_variable,picos_moderados_variabilidad_media,Adversity,Std
MAC004570,4,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,ACORN-U,Std
MAC004571,4,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,Affluent,Std
MAC004572,3,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,Comfortable,Std
MAC004573,5,2,consumo_noche_variable,consumo_fin_semana_estable,picos_moderados_variabilidad_media,Adversity,Std
MAC004574,1,2,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,Affluent,Std
MAC004575,5,2,consumo_noche_variable,consumo_fin_semana_estable,picos_moderados_variabilidad_media,Adversity,Std
MAC004576,1,2,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,Adversity,Std
MAC004577,0,1,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,Adversity,Std
MAC004578,1,1,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,Comfortable,Std
MAC004579,6,2,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,Affluent,Std
MAC004580,0,1,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,Comfortable,Std
MAC004581,1,0,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,Affluent,Std
MAC004582,5,2,consumo_madrugada_variable,consumo_fin_semana_variable,picos_moderados_variabilidad_media,Affluent,Std
MAC004583,5,1,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media,Adversity,Std
MAC004584,1,1,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,Affluent,Std
MAC004585,2,2,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,Affluent,Std
MAC004586,2,2,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,Affluent,Std
MAC004587,0,2,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,ACORN-U,Std
MAC004588,6,1,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,Comfortable,Std
MAC004589,1,0,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,Adversity,Std
MAC004590,3,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,Affluent,ToU
MAC004591,2,1,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,Adversity,Std
MAC004592,2,1,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,Affluent,ToU
MAC004593,5,2,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media,Affluent,ToU
MAC004594,1,1,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,Adversity,Std
MAC004595,2,1,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,Affluent,Std
MAC004596,2,1,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,Comfortable,Std
MAC004597,3,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,Adversity,Std
MAC004598,1,1,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,Adversity,Std
MAC004599,2,1,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,Adversity,Std
MAC004600,1,0,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,Comfortable,Std
MAC004601,3,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,Affluent,Std
MAC004602,0,1,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,Adversity,Std
MAC004603,6,1,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,Adversity,Std
MAC004604,4,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,Affluent,ToU
MAC004605,1,0,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,Affluent,ToU
MAC004606,3,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,Affluent,ToU
MAC004607,3,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,Adversity,Std
MAC004608,6,1,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,Comfortable,Std
MAC004609,2,1,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,Comfortable,ToU
MAC004610,2,1,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,Affluent,ToU
MAC004611,2,2,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,Affluent,ToU
MAC004613,5,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media,Affluent,Std
MAC004614,3,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,Affluent,Std
MAC004615,2,1,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,Adversity,Std
MAC004616,1,0,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,Comfortable,Std
MAC004617,3,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,Affluent,Std
MAC004618,4,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,Affluent,Std
MAC004619,1,0,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,Affluent,Std
MAC004620,0,1,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,Adversity,ToU
MAC004621,5,2,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media,Affluent,ToU
MAC004622,3,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,Affluent,ToU
MAC004623,0,1,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,Affluent,ToU
MAC004625,0,1,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,Affluent,Std
MAC004626,4,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,Adversity,Std
MAC004627,3,0,consumo_noche_variable,consumo_fin_semana_estable,picos_moderados_variabilidad_media,Affluent,Std
MAC004628,3,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,Affluent,Std
MAC004629,5,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media,Affluent,Std
MAC004630,4,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,Adversity,Std
MAC004632,5,1,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media,Adversity,Std
MAC004634,1,0,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,Affluent,Std
MAC004635,6,0,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,Comfortable,Std
MAC004636,0,2,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,Comfortable,Std
MAC004637,5,2,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media,Affluent,Std
MAC004638,2,1,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,Affluent,Std
MAC004639,1,2,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,Comfortable,ToU
MAC004640,3,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,Adversity,ToU
MAC004641,1,0,consumo_noche_variable,consumo_fin_semana_variable,picos_moderados_variabilidad_media,Comfortable,ToU
MAC004642,2,1,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,Comfortable,Std
MAC004643,3,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,Comfortable,Std
MAC004644,5,1,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media,Affluent,Std
MAC004645,2,1,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,Affluent,Std
MAC004646,2,2,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,Comfortable,Std
MAC004647,5,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media,Affluent,Std
MAC004648,2,1,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,Affluent,Std
MAC004650,2,1,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,Affluent,Std
MAC004651,1,0,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,Comfortable,Std
MAC004652,0,1,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,Adversity,Std
MAC004653,4,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,Affluent,Std
MAC004654,2,2,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,Comfortable,Std
MAC004655,5,1,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media,Affluent,ToU
MAC004656,2,1,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,Affluent,Std
MAC004657,5,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media,Comfortable,ToU
MAC004658,3,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,Comfortable,Std
MAC004659,1,1,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,Adversity,Std
MAC004660,6,0,consumo_tarde_estable,consumo_fin_semana_variable,picos_moderados_variabilidad_media,Comfortable,Std
MAC004661,5,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media,Affluent,ToU
MAC004662,3,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,Adversity,Std
MAC004663,6,1,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,Adversity,Std
