LCLid,consumo_total,consumo_medio,consumo_std,consumo_max,consumo_min,consumo_mediana,dias_registrados,dias_consumo_cero,energy_count_promedio,consumo_invierno,consumo_otono,consumo_primavera,consumo_verano,consumo_finde,consumo_semana,stdorToU,Acorn,Acorn_grouped,ratio_invierno_verano,ratio_finde_semana,coef_variacion_diario,intensidad_pico_diario,pct_dias_consumo_cero,ratio_invierno_verano_clip,ratio_finde_semana_clip,coef_variacion_diario_clip,intensidad_pico_diario_clip
MAC002919,7822.3900009,12.972454396185737,12.503576004626506,58.59399979999999,0.029,7.971000099999999,603,0,47.469320066334994,23.763198863068183,8.124379121978022,19.296326096739133,2.523973855555556,13.040499997674418,12.945299306960557,Std,ACORN-E,Affluent,9.414990331921365,1.0073539963119027,0.9638557715375076,4.516801022667479,0.0,5.376570817386024,1.0073539963119027,0.9638557715375076,4.516801022667479
MAC002920,11522.0439992,19.013273926072607,12.539900700346076,58.77400010000001,0.042,15.98599995,606,0,47.78547854785479,30.526144448333334,15.647241760989012,22.10361954673913,7.5395197348684215,16.87152906511628,19.86207603686636,Std,ACORN-E,Affluent,4.048817626716968,0.8494342778854765,0.6595339702972635,3.0912086596614734,0.0,4.048817626716968,0.8494342778854765,0.6595339702972635,3.0912086596614734
MAC002921,4104.912,6.7737821782178225,2.402779194758748,15.264,0.1,6.745500000000001,606,0,47.70627062706271,6.225327778333334,7.498516482967033,7.0685652173913045,6.377072368421053,7.148156976744186,6.625412442396313,Std,ACORN-E,Affluent,0.9762045092911812,1.078899760579893,0.3547174646046048,2.253393649959718,0.0,0.9762045092911812,1.078899760579893,0.3547174646046048,2.253393649959718
MAC002922,4017.9170009000004,6.63022607409241,1.748604526478161,13.260999899999998,0.045,6.624000050000001,606,0,47.77887788778878,7.424855555000001,6.664725274725275,7.299554354347826,5.24278947631579,7.166034889534885,6.417877879953918,Std,ACORN-F,Comfortable,1.4162029912394267,1.1165737190706129,0.26373222318596407,2.000082312688401,0.0,1.4162029912394267,1.1165737190706129,0.26373222318596407,2.000082312688401
MAC002923,15426.912001,25.415011533772653,11.406521960010675,81.34799979999998,0.526,22.68700000000001,607,0,47.87973640856672,32.99096110888889,24.844423080219784,29.52735871304348,14.708084962091503,27.85525581744186,24.450133334252875,Std,ACORN-H,Comfortable,2.243049244743301,1.139268007146229,0.44881040073669676,3.200785350465634,0.0,2.243049244743301,1.139268007146229,0.44881040073669676,3.200785350465634
MAC002924,10022.9409985,16.53950659818482,3.8332470203256195,33.6130002,0.16,15.522999949999999,606,0,47.7970297029703,18.857866667777778,15.832769226923077,16.48006521195652,14.676282891447368,19.15839534011628,15.50160599078341,Std,ACORN-A,Affluent,1.2849210881486992,1.2358973718987354,0.23176306776788877,2.032285423278802,0.0,1.2849210881486992,1.2358973718987354,0.23176306776788877,2.032285423278802
MAC002925,3472.2209999,9.065851174673629,3.0691928707340588,20.8799999,0.0,9.341,383,7,47.80156657963447,9.343544444444444,9.377065934065934,6.955010869565217,10.346618180909092,9.466277778703704,8.908592726545455,ToU,ACORN-H,Comfortable,0.9030528988333256,1.0626006830344599,0.33854433224801067,2.303148065697606,0.018276762354368765,0.9030528988333256,1.0626006830344599,0.33854433224801067,2.303148065697606
MAC002926,1642.8970000000002,4.148729797979798,1.8146684810282634,9.972,0.077,3.9010000000000007,396,0,47.81565656565657,3.528877777777778,4.7416813186813185,4.38248913152174,3.9887479666666668,4.220339285714286,4.120489436619718,ToU,ACORN-M,Adversity,0.8847079140021198,1.0242322729855622,0.43740328534015904,2.4036266717656902,0.0,0.8847079140021198,1.0242322729855622,0.43740328534015904,2.4036266717656902
MAC002927,8048.6889996,13.281665015841584,3.890093244090705,28.88199990000001,0.188,12.98450005,606,0,47.78712871287129,16.166988888333336,12.747928570879122,12.16431521956522,11.180203944736842,12.59786045755814,13.552665900691245,ToU,ACORN-F,Comfortable,1.4460368989876216,0.9295484460638219,0.2928919639637702,2.1745765829039274,0.0,1.4460368989876216,0.9295484460638219,0.2928919639637702,2.1745765829039274
MAC002928,4533.1829997,7.468176276276772,3.9685579118056973,24.6830002,0.049,7.273,607,0,47.71169686985173,10.149894446666666,8.470576918681319,6.440989131521739,3.738470588235294,7.642918605232558,7.399082757701149,Std,ACORN-D,Affluent,2.714985043248066,1.032954735412695,0.5313957830663877,3.3050902900239674,0.0,2.714985043248066,1.032954735412695,0.5313957830663877,3.3050902900239674
MAC002929,6856.0380002,11.313594059735975,2.9215391197380245,22.611999999999995,0.108,11.201500000000003,606,0,47.7970297029703,12.959038890555556,11.534005494505493,11.29321739130435,9.113460525657894,12.235494187209303,10.94823271889401,Std,ACORN-D,Affluent,1.4219667087056753,1.117576999301156,0.2582326046064269,1.9986573569770043,0.0,1.4219667087056753,1.117576999301156,0.2582326046064269,1.9986573569770043
MAC002930,2809.6650000000004,4.628772652388798,3.6531031373869247,28.224,0.081,3.8230000000000017,607,0,47.71499176276771,5.595288888888889,3.5407142857142864,6.906760869565217,3.41621568627451,4.539616279069768,4.664025287356322,ToU,ACORN-E,Affluent,1.6378612373651054,0.9733256202642303,0.789216196713712,6.097511375488036,0.0,1.6378612373651054,0.9733256202642303,0.789216196713712,6.097511375488036
MAC002931,2748.7149991,4.535833331848185,2.2519582634407946,19.3090001,0.023,4.377499999999999,606,0,47.79372937293729,4.574005553888889,4.75724725,4.087173913043479,4.497072367763158,4.550709301744186,4.5299377861751156,ToU,ACORN-D,Affluent,1.0171071672250696,1.0045851647338944,0.4964815949358549,4.25698971508342,0.0,1.0171071672250696,1.0045851647338944,0.4964815949358549,4.25698971508342
MAC002932,3402.0990002000003,5.604775947611203,1.7231949697931275,13.195000000000002,0.107,5.6179999999999986,607,0,47.85996705107084,6.28375,5.653516484065935,5.772380435869565,4.647222222222223,5.758796512209302,5.543875862298851,ToU,ACORN-F,Comfortable,1.3521515321132385,1.0387670316727293,0.3074511235505216,2.3542417697146374,0.0,1.3521515321132385,1.0387670316727293,0.3074511235505216,2.3542417697146374
MAC002933,2968.071,4.897806930693069,1.6999265171743594,19.226,0.011,4.597000000000001,606,0,47.79042904290429,4.5998333322222225,5.125554944505494,5.153271741304349,4.823348684868422,5.508436046511628,4.655806451612904,Std,ACORN-P,Adversity,0.9536595172961637,1.1831322716327861,0.34707904867429323,3.9254295538043698,0.0,0.9536595172961637,1.1831322716327861,0.34707904867429323,3.9254295538043698
MAC002934,4460.0820004,7.359871287788779,3.010380793755624,25.189999900000004,0.077,7.014000000000001,606,0,47.7970297029703,7.747766667222223,7.306434066483517,6.138358686956521,7.703842111842105,8.184459304069769,7.033076037096775,Std,ACORN-Q,Adversity,1.0057015121858595,1.1637096054685445,0.4090262270923279,3.422613724125933,0.0,1.0057015121858595,1.1637096054685445,0.4090262270923279,3.422613724125933
MAC002935,3664.0010001,6.036245469686985,6.925064708743935,48.74999990000001,0.01,4.4529999999999985,607,0,47.79242174629324,9.438400001666666,5.2350219774725275,6.23033695326087,2.870091504575164,5.117046509883721,6.399698851494253,ToU,ACORN-E,Affluent,3.2885351209485685,0.7995760158484546,1.1472468434681131,8.076210960704524,0.0,3.2885351209485685,0.7995760158484546,1.1472468434681131,8.076210960704524
MAC002936,5078.0609997,8.39348925570248,2.1019235801094114,22.539000199999997,0.064,8.594000000000001,605,0,47.49256198347108,7.848765362569832,8.697395604945054,8.389597827173914,8.673440786842107,8.58107558255814,8.318974594688223,Std,ACORN-Q,Adversity,0.9049193567513953,1.0315062816192504,0.25042306788661356,2.685295331663387,0.0,0.9049193567513953,1.0315062816192504,0.25042306788661356,2.685295331663387
MAC002937,8698.5820009,14.330448106919276,4.086552450695736,33.083,0.202,13.833999999999998,607,0,47.869851729818784,17.007,14.680296705494506,13.220239136956522,11.432980391503268,12.921610462790698,14.887505750114943,Std,ACORN-A,Affluent,1.487538500905741,0.8679499314209166,0.2851656930083647,2.3085808234737244,0.0,1.487538500905741,0.8679499314209166,0.2851656930083647,2.3085808234737244
MAC002938,3610.2860002,5.95756765709571,1.2892646252407869,12.308999899999998,0.054,5.859500000000001,606,0,47.788778877887786,6.165733331666667,6.0352472554945065,5.873239129347826,5.669085526973685,5.884034884302326,5.98670967764977,Std,ACORN-P,Adversity,1.087606142952647,0.9828493810915626,0.216407850156325,2.0661112961475436,0.0,1.087606142952647,0.9828493810915626,0.216407850156325,2.0661112961475436
MAC002939,4876.5910002,8.047179868316832,2.718040311851618,14.87,0.036,8.5165,606,0,47.78382838283829,8.925716668333333,8.137225274725274,8.398967390217392,6.686065789473685,8.155343023255814,8.004313364516129,Std,ACORN-E,Affluent,1.3349727050865954,1.018868406694421,0.3377630447642878,1.847852091723924,0.0,1.3349727050865954,1.018868406694421,0.3377630447642878,1.847852091723924
MAC002940,1228.788,2.0344172185430462,0.4804405400659386,3.1039999999999996,0.058,2.1095,604,0,47.920529801324506,1.9614444444444445,1.9504945054945055,2.361858695652174,2.02298,2.194610465116279,1.970636574074074,Std,ACORN-P,Adversity,0.9695812488819442,1.1136550393582347,0.23615623163756727,1.525743316545276,0.0,0.9695812488819442,1.1136550393582347,0.23615623163756727,1.525743316545276
MAC002941,8758.0319989,14.452198017986799,4.344561647664221,33.382000100000006,0.174,13.3805,606,0,47.7986798679868,17.278511109444445,13.424879119780218,14.594967386956522,12.248914472368421,16.17385465232558,13.76988248548387,Std,ACORN-E,Affluent,1.410615588655337,1.1745818088712199,0.30061595763088383,2.3098215059489364,0.0,1.410615588655337,1.1745818088712199,0.30061595763088383,2.3098215059489364
MAC002942,7795.3790003,12.906256623013245,2.942414961401074,27.98899990000001,0.094,12.348500000000001,604,0,47.75662251655629,14.028638891666667,12.582725274725275,13.518554346739132,11.576406665999999,14.962790698255816,12.087451389351852,Std,ACORN-F,Comfortable,1.2118300682230543,1.2378779428688318,0.22798359116545389,2.168637936538057,0.0,1.2118300682230543,1.2378779428688318,0.22798359116545389,2.168637936538057
MAC002943,5299.3989998,8.773839403642384,4.22593812634768,26.682000199999997,0.188,9.1425,604,0,47.88741721854305,10.26438333277778,7.008071427472528,11.853804349999999,7.238606666000001,8.748651158139536,8.783868056944444,Std,ACORN-E,Affluent,1.4180052029881318,0.9959906165976979,0.481652039692142,3.0410856560512767,0.0,1.4180052029881318,0.9959906165976979,0.481652039692142,3.0410856560512767
MAC002944,5232.4879996,8.663059601986754,2.5351807381069653,18.186,0.091,8.281500000000001,604,0,47.91556291390729,10.396905554444444,8.345423076373628,7.649543477173914,7.5894666666666675,9.47777906860465,8.338680555092592,Std,ACORN-F,Comfortable,1.369912358953473,1.1366040309833383,0.2926426184212028,2.0992580838958106,0.0,1.369912358953473,1.1366040309833383,0.2926426184212028,2.0992580838958106
MAC002945,3853.967,6.380740066225166,1.036208697460378,10.086,0.15,6.267500000000002,604,0,47.91556291390729,7.023549999444445,6.27693956043956,6.5496086967391305,5.631740000000001,6.250651162790698,6.432534722222222,Std,ACORN-E,Affluent,1.247136542579718,0.9717242830376868,0.16239629326839256,1.5806941380818103,0.0,1.247136542579718,0.9717242830376868,0.16239629326839256,1.5806941380818103
MAC002946,1488.7620001,2.4648377485099338,1.1245817656613475,8.065000100000002,0.042,2.247,604,0,47.91887417218543,2.804727777222222,2.43028021978022,2.1178586956521737,2.3117133346666665,1.9771453488372095,2.6590115743055556,Std,ACORN-D,Affluent,1.2132674592021528,0.7435637454078505,0.4562496294498736,3.272019358213809,0.0,1.2132674592021528,0.7435637454078505,0.4562496294498736,3.272019358213809
MAC002947,2931.2400000000002,4.853046357615894,1.2149991003156364,19.048,0.055,4.675000000000001,604,0,47.91059602649007,5.469833333333334,4.956373626373627,4.4645,4.225840000000001,5.0677674418604655,4.767555555555555,Std,ACORN-E,Affluent,1.2943774584356895,1.0629695490355704,0.250357973203978,3.9249565471698817,0.0,1.2943774584356895,1.0629695490355704,0.250357973203978,3.9249565471698817
MAC002948,1465.5759999999998,2.418442244224422,0.587179113796567,4.933999999999998,0.033,2.3245,606,0,47.806930693069305,2.475605555555555,2.324923076923077,2.1229347826086955,2.6415855263157892,2.379848837209302,2.43373732718894,Std,ACORN-Q,Adversity,0.937166180586283,0.9778573195903593,0.24279218261533822,2.0401553816832685,0.0,0.937166180586283,0.9778573195903593,0.24279218261533822,2.0401553816832685
MAC002949,7851.7949978,12.999660592384105,5.477317958092531,27.7699999,0.077,13.131499949999998,604,0,47.920529801324506,16.290266669444446,12.402093395054944,13.146913041304346,9.685666664000001,12.550145343604651,13.17863425625,Std,ACORN-E,Affluent,1.6818940350382483,0.9523099395024773,0.42134311875483255,2.136209446888152,0.0,1.6818940350382483,0.9523099395024773,0.42134311875483255,2.136209446888152
MAC002950,7237.8979996,11.943726071947195,4.175858031764129,22.0729998,0.226,12.4275,606,0,47.884488448844884,14.253905549444445,12.495280222527473,12.358391303260872,8.296592107236842,12.404546506395349,11.761096775345623,Std,ACORN-Q,Adversity,1.7180432215015147,1.054709921075443,0.3496277172619062,1.8480830704716886,0.0,1.7180432215015147,1.054709921075443,0.3496277172619062,1.8480830704716886
MAC002951,1476.5260001000001,2.4445794703642387,1.5259495500184512,7.654000000000003,0.165,2.184,604,0,47.91721854304636,2.6950333333333334,1.9429725274725276,2.623630434782609,2.642833334,2.6706104656976746,2.354585648148148,ToU,ACORN-H,Comfortable,1.0197511431805597,1.1342162616092615,0.6242173528413597,3.131007587105352,0.0,1.0197511431805597,1.1342162616092615,0.6242173528413597,3.131007587105352
MAC002952,7050.605999,11.653894213223142,2.6745073980929415,22.039999800000004,0.238,11.458,605,0,46.27107438016529,11.971290495530726,11.276115387362637,12.613902169565216,11.151401317105263,12.19881976511628,11.437434178752888,Std,ACORN-K,Adversity,1.0735233251487868,1.0665695214411184,0.2294947182173305,1.8912131434811792,0.0,1.0735233251487868,1.0665695214411184,0.2294947182173305,1.8912131434811792
MAC002953,14932.1500001,24.722102649172186,8.720846953658063,50.0080001,0.5660000000000001,26.47350000000001,604,0,47.91721854304636,31.435183336666668,23.950505494505496,27.690413044565215,15.782046662666668,24.950168614534885,24.63129860740741,Std,ACORN-E,Affluent,1.9918317323948012,1.0129456834275843,0.35275505181170447,2.0228052114680986,0.0,1.9918317323948012,1.0129456834275843,0.35275505181170447,2.0228052114680986
MAC002954,3809.621,6.307319536423841,1.0684127385905402,13.511,0.047,6.37,604,0,47.91225165562914,6.814477777777777,6.349175824175825,6.087413043478262,5.78282,6.29746511627907,6.311243055555557,ToU,ACORN-N,Adversity,1.1784002613564863,0.9978167633583496,0.1693924912204184,2.142114059682868,0.0,1.1784002613564863,0.9978167633583496,0.1693924912204184,2.142114059682868
MAC002955,9688.753003,16.094274091362127,7.355595885148903,44.63100040000001,0.089,14.90150005,602,0,47.59966777408638,15.291716672222224,16.990193372375693,18.235923929347827,14.653114094630874,14.346691863372094,16.79330698255814,Std,ACORN-E,Affluent,1.043581284489149,0.8543100548309392,0.4570318230174085,2.7730978964037765,0.0,1.043581284489149,0.8543100548309392,0.4570318230174085,2.7730978964037765
MAC002956,10376.251000600001,17.179223510927155,6.6429468991613305,41.807,0.219,15.493,604,0,47.86754966887417,19.444222225,15.397423079120879,21.121815218478265,14.205019997333336,20.955656985465115,15.675643516435185,Std,ACORN-F,Comfortable,1.3688274187451186,1.336829051175158,0.38668491088966,2.4335789996462243,0.0,1.3688274187451186,1.336829051175158,0.38668491088966,2.4335789996462243
MAC002957,1879.763,3.1121903973509935,1.380235806172495,7.276999999999999,0.009,3.2335000000000003,604,0,47.91721854304636,3.8704500000000004,3.381653845604396,3.0249565228260873,1.9288333333333332,3.1551744180232557,3.0950763891203703,Std,ACORN-F,Comfortable,2.0066264546998425,1.0194169713216654,0.4434932271027134,2.3382238014647716,0.0,2.0066264546998425,1.0194169713216654,0.4434932271027134,2.3382238014647716
MAC002958,4405.7619996,7.270234322772278,1.9815670481168637,19.230999899999997,0.057,7.024000000000002,606,0,47.80858085808581,8.223349997777778,7.273928571428572,7.277978260869565,6.132434210526315,7.944616277325582,7.00296774170507,Std,ACORN-Q,Adversity,1.340959947471179,1.1344640495126987,0.2725588595337592,2.645168835149459,0.0,1.340959947471179,1.1344640495126987,0.2725588595337592,2.645168835149459
MAC002959,15573.9939981,25.784758275,6.0141846328348905,41.40300009999999,0.423,26.020999999999994,604,0,47.913907284768214,29.691199995555557,26.713813185714287,26.374956509782606,19.607786668000003,25.36064534883721,25.953618051157406,ToU,ACORN-A,Affluent,1.5142554834991266,0.9771525619933242,0.23324571576148212,1.6057159835555606,0.0,1.5142554834991266,0.9771525619933242,0.23324571576148212,1.6057159835555606
MAC002960,6728.8899975,11.140546353476822,3.3454973810406914,42.49600000000001,0.186,11.023999950000004,604,0,47.91556291390729,12.714872217777778,10.621203290659341,10.974173909782609,9.983533331333335,10.885988364534883,11.24189814537037,Std,ACORN-F,Comfortable,1.273584263427846,0.9683406890389995,0.30029919310890996,3.814534299945106,0.0,1.273584263427846,0.9683406890389995,0.30029919310890996,3.814534299945106
MAC002961,5515.582,9.101620462046204,1.126833724419759,13.198999999999996,0.102,9.170000000000002,606,0,47.8003300330033,9.372161111111112,8.902576923076923,8.669108695652174,9.281355263157895,9.460656976744188,8.959329493087559,Std,ACORN-K,Adversity,1.0097835753071633,1.0559557975948561,0.12380582175589921,1.4501811633278616,0.0,1.0097835753071633,1.0559557975948561,0.12380582175589921,1.4501811633278616
MAC002962,13247.4639996,21.86050164950495,4.080712331648286,35.67200000000001,0.541,21.7665,606,0,47.72937293729373,23.00302221777778,22.00991757912088,22.048750002173914,20.214671057894737,23.54036046104651,21.194751152764976,Std,ACORN-H,Comfortable,1.1379369475743766,1.110669296407674,0.18667056275308,1.631801453605086,0.0,1.1379369475743766,1.110669296407674,0.18667056275308,1.631801453605086
MAC002963,3362.1400007,5.566456954801325,2.3928354353646863,25.638000099999992,0.0099999999999999,5.746,604,0,47.91059602649007,6.388533335555556,4.990120881868132,5.8660543413043476,5.095500002666667,5.647011627325582,5.534384261111111,ToU,ACORN-Q,Adversity,1.253759607193129,1.0203502938268267,0.42986679407157946,4.605801446481069,0.0,1.253759607193129,1.0203502938268267,0.42986679407157946,4.605801446481069
MAC002964,2828.4030001,4.667331683333334,2.1159876310358134,13.846999999999996,0.084,4.669499999999999,606,0,47.881188118811885,4.998011111111111,6.065379121428571,3.282021739130435,3.4402368421052634,4.77821511744186,4.623387096543779,Std,ACORN-F,Comfortable,1.4528097592382054,1.0334877837778365,0.45336121819467323,2.9667908716784877,0.0,1.4528097592382054,1.0334877837778365,0.45336121819467323,2.9667908716784877
MAC002965,7031.647,11.641799668874173,3.2941571754115873,30.33400000000001,0.19,10.844500000000004,604,0,47.913907284768214,12.654983331111112,11.402478021978023,12.788641308695654,10.01296,11.558988375581395,11.674770831944445,Std,ACORN-D,Affluent,1.2638602438490585,0.990082593644679,0.2829594208925887,2.6056106664926673,0.0,1.2638602438490585,0.990082593644679,0.2829594208925887,2.6056106664926673
MAC002966,3202.6250005,5.302359272350993,2.1670932086849026,14.09,0.079,5.163499999999999,604,0,47.920529801324506,6.1155333333333335,5.603895606593406,5.035608695652174,4.124293334,5.420610466860466,5.255277778240741,Std,ACORN-E,Affluent,1.4828071999900416,1.0314601176448095,0.4087035013416852,2.657307175725479,0.0,1.4828071999900416,1.0314601176448095,0.4087035013416852,2.657307175725479
MAC002967,2548.6620000000003,4.205712871287129,0.6620240489497152,5.790999999999999,0.019,4.2895,606,0,47.727722772277225,4.394900000000001,4.264642857142857,4.564826086956522,3.6937565789473688,4.268197674418605,4.1809493087557605,Std,ACORN-Q,Adversity,1.1898182016732242,1.0208678312870954,0.1574106249760418,1.376936276986362,0.0,1.1898182016732242,1.0208678312870954,0.1574106249760418,1.376936276986362
MAC002968,2811.2450001,4.639018151980198,1.2142135699300158,9.880999999999998,0.036,4.732500000000002,606,0,47.727722772277225,5.062611111111112,4.687593406593407,4.889184783695653,3.9278157894736845,4.424703488372093,4.723953917281107,Std,ACORN-E,Affluent,1.2889122335539194,0.9366523529226969,0.26173928801559704,2.129976116994952,0.0,1.2889122335539194,0.9366523529226969,0.26173928801559704,2.129976116994952
MAC002969,8147.2140014,13.488764902980131,6.317159101027175,46.37900030000001,0.313,12.167500050000001,604,0,47.920529801324506,18.12065555888889,13.01984066098901,13.462195659782608,8.515753332000001,14.169750008139534,13.217631944444443,Std,ACORN-Q,Adversity,2.127897876386142,1.0720338556606144,0.46832743235847085,3.4383427389568157,0.0,2.127897876386142,1.0720338556606144,0.46832743235847085,3.4383427389568157
MAC002970,2934.8550010999998,4.842995051320131,1.9873185027819364,12.284000099999998,0.01,4.5385,606,0,47.87128712871287,4.759305559444444,4.841318681318682,4.860032610869565,4.933796053947368,4.729686049418604,4.887900923041475,ToU,ACORN-Q,Adversity,0.9646334268323178,0.967631127605682,0.4103489826798892,2.5364464413824073,0.0,0.9646334268323178,0.967631127605682,0.4103489826798892,2.5364464413824073
MAC002971,2548.7199995,4.219735098509934,1.8301063581836978,19.495000000000005,0.087,4.0245,604,0,47.91225165562914,4.835722221666667,4.050741757142857,3.7646521728260867,3.964713332666667,4.564401160465116,4.0825069442129625,ToU,ACORN-E,Affluent,1.2196899488630144,1.1180385250530245,0.43370161438056326,4.619957159615751,0.0,1.2196899488630144,1.1180385250530245,0.43370161438056326,4.619957159615751
MAC002972,2971.5469995,4.903542903465346,2.7658208684419794,14.875,0.083,4.445,606,0,47.803630363036305,4.88556111,4.8091043945054945,4.1201630423913045,5.512065789473684,4.286499997093023,5.148085253456221,Std,ACORN-E,Affluent,0.886339243807765,0.8326395064214857,0.564045295176692,3.0335203054851414,0.0,0.886339243807765,0.8326395064214857,0.564045295176692,3.0335203054851414
MAC002973,5653.6410008,9.329440595379538,3.050145984216039,20.489,0.08,9.185000000000002,606,0,47.881188118811885,10.614050002777777,9.444516485714287,9.776880431521738,7.399585527631579,10.065063956395349,9.037903226497695,Std,ACORN-F,Comfortable,1.4344112286737547,1.1136502118363,0.32693767928475403,2.1961657394529706,0.0,1.4344112286737547,1.1136502118363,0.32693767928475403,2.1961657394529706
MAC002974,4271.6299986,7.240050845084746,3.464100156149722,20.6099999,0.067,7.322999999999999,590,0,47.91864406779661,7.8959759006024095,7.225884613186813,8.519510865217391,5.746613332666667,6.896357142261904,7.376876774170616,Std,ACORN-E,Affluent,1.374022240489967,0.9348612452830375,0.4784634461563271,2.8466646843132866,0.0,1.374022240489967,0.9348612452830375,0.4784634461563271,2.8466646843132866
MAC002975,3984.6900001000004,6.575396039768978,2.077282290154322,17.309999999999995,0.077,6.16,606,0,47.77887788778878,6.178983333333334,7.027516482967033,6.059782608695652,6.815559211842106,6.738430233139535,6.51078341013825,Std,ACORN-N,Adversity,0.9065994784401269,1.0349644234336508,0.3159173929103612,2.6325406504438504,0.0,0.9065994784401269,1.0349644234336508,0.3159173929103612,2.6325406504438504
MAC002976,146.044,0.7646282722513089,1.2937875132773016,3.622000000000001,0.0,0.0,191,139,47.63350785340314,0.023325000000000002,0.0,,2.418516666666667,0.7947222222222222,0.7527664233576643,Std,ACORN-Q,Adversity,0.009644337240731339,1.0557340787642238,1.6920454921480894,4.736936096280613,0.7277486872892739,0.009644337240731339,1.0557340787642238,1.1591789297740154,4.736936096280613
MAC002977,3482.5660014,5.765837750662252,4.071091432040735,28.291000100000005,0.021,4.7765,604,0,47.700331125827816,4.856213485393258,6.819390113736263,5.756032611956522,5.5755,7.448323528235294,5.106799542857143,Std,ACORN-E,Affluent,0.8709914114253156,1.458510757513964,0.7060709825735481,4.906658219803764,0.0,0.8709914114253156,1.458510757513964,0.7060709825735481,4.906658219803764
MAC002978,1255.972,3.431617486338798,0.9830430144967842,6.980999999999999,0.036,3.304500000000001,366,0,47.86612021857923,4.188633333333334,3.4020439560439564,3.2220652173913042,2.9352580645161295,3.601144230769231,3.3643244274809163,Std,ACORN-D,Affluent,1.4270063531935024,1.0703911700556374,0.28646628942298163,2.0343170512081152,0.0,1.4270063531935024,1.0703911700556374,0.28646628942298163,2.0343170512081152
MAC002979,2733.259,4.525263245033113,1.1842025447133353,9.470999999999998,0.026,4.393,604,0,47.91887417218543,5.062322222222222,4.451846153846154,4.598967391304348,3.924666666666667,4.609982558139535,4.491532407407407,Std,ACORN-P,Adversity,1.2898728382069093,1.0263716508346086,0.2616869381745176,2.0929164546347274,0.0,1.2898728382069093,1.0263716508346086,0.2616869381745176,2.0929164546347274
MAC002980,7647.9489994000005,12.66216721754967,3.8088299114838167,43.363,0.032,12.503,604,0,47.75993377483444,13.196966667777778,13.55925824010989,11.794380429347825,11.464179999999999,12.657488375581396,12.664030089814814,Std,ACORN-E,Affluent,1.151147793966074,0.9994833624312026,0.3008039259978246,3.4246109556418003,0.0,1.151147793966074,0.9994833624312026,0.3008039259978246,3.4246109556418003
MAC002981,3398.5109999,5.608103960231023,3.1194167233788117,26.14,0.03,5.4350000000000005,606,0,47.87788778877888,6.055705555555556,6.346818679120879,6.374576089130436,3.7296184217105264,6.816837209883721,5.129066819815669,Std,ACORN-J,Comfortable,1.6236792205404726,1.3290596750441697,0.5562336556643741,4.661111050054807,0.0,1.6236792205404726,1.3290596750441697,0.5562336556643741,4.661111050054807
MAC002982,1617.6240001,2.669346534818482,1.0133471022860299,9.226999999999997,0.166,2.5475000000000003,606,0,47.87458745874587,2.574938888888889,2.89934065934066,2.3803369576086957,2.6806842105263162,2.888180233139535,2.5826198156682025,ToU,ACORN-E,Affluent,0.9605525030607136,1.1183136973176895,0.37962351813247064,3.4566499414724734,0.0,0.9605525030607136,1.1183136973176895,0.37962351813247064,3.4566499414724734
MAC002983,7725.2479991,12.747933991914191,2.4550669772617253,21.606,0.292,12.4175,606,0,47.87623762376238,12.515683331666667,12.097989008791208,12.40936955978261,14.006111844078948,13.322029069767442,12.52041244032258,ToU,ACORN-F,Comfortable,0.8935872123119187,1.0640246932152593,0.19258546414136365,1.6948627376672645,0.0,0.8935872123119187,1.0640246932152593,0.19258546414136365,1.6948627376672645
MAC002984,3999.2640007,6.599445545709571,2.7525665613401338,21.608,0.021,6.5525,606,0,47.79372937293729,8.184944445555557,6.460043956593406,6.066282613043478,5.2115,6.994331397674419,6.44294700529954,Std,ACORN-F,Comfortable,1.5705541350861405,1.0855793639683802,0.4170905154356665,3.274213958752008,0.0,1.5705541350861405,1.0855793639683802,0.4170905154356665,3.274213958752008
MAC002985,2472.3050005,4.0797112219471945,3.1814064531689588,25.448999999999995,0.051,3.0865,606,0,47.81848184818482,5.300372222222222,3.198434065934066,4.837576092391305,3.2306973684210525,4.709674421511628,3.8300483870967743,ToU,ACORN-M,Adversity,1.6406273869549408,1.2296641493392388,0.7798114867157258,6.2379399858388815,0.0,1.6406273869549408,1.2296641493392388,0.7798114867157258,6.2379399858388815
MAC002986,1984.73,3.27513201320132,0.9789856272254238,6.8260000000000005,0.037,3.4035,606,0,47.71287128712871,3.0474666666666668,3.2078626373626373,3.6279347826086954,3.411743421052632,3.112575581976744,3.3395552993087554,Std,ACORN-P,Adversity,0.8932282992424228,0.9320326723106919,0.29891476873743883,2.0841901603647663,0.0,0.8932282992424228,0.9320326723106919,0.29891476873743883,2.0841901603647663
MAC002987,3365.2039997,5.5623206606611575,2.3040139514973843,21.150000100000003,0.083,5.042,605,0,47.813223140495865,6.278283334444445,5.350296701098902,4.924663044565217,5.352913905960265,6.401720929069768,5.228886835796766,Std,ACORN-F,Comfortable,1.1728718735008878,1.2242987667939311,0.41421803557177256,3.8023691167630242,0.0,1.1728718735008878,1.2242987667939311,0.41421803557177256,3.8023691167630242
