LCLid,dias_registrados,fecha_min,fecha_max,consumo_total,consumo_medio_diario,consumo_max_dia,consumo_std_diario
MAC003024,653,2012-05-15,2014-02-28,2389.8940003,3.659868300612557,12.575999999999995,1.799223448900854
MAC003025,655,2012-05-15,2014-02-28,12147.2069993,18.54535419740458,47.2699998,7.495656422723248
MAC003026,655,2012-05-15,2014-02-28,6311.4009995,9.635726716793892,24.253,3.2209263175965708
MAC003027,655,2012-05-15,2014-02-28,1262.9590002,1.9281816796946565,18.515000099999995,1.0934552151154242
MAC003028,570,2012-05-15,2013-12-05,7675.6170007,13.465994738070176,36.88300010000001,6.205110276806342
MAC003029,655,2012-05-15,2014-02-28,4902.023,7.484004580152672,14.014000000000005,1.2372265280175523
MAC003030,655,2012-05-15,2014-02-28,1749.1120000000003,2.6704000000000003,4.502000000000002,0.47532301136975696
MAC003031,655,2012-05-15,2014-02-28,523.152,0.7987053435114504,1.632,0.2991578499070443
MAC003032,655,2012-05-15,2014-02-28,6208.5120003,9.478644275267175,22.997999900000003,3.6367701329418893
MAC003033,655,2012-05-15,2014-02-28,8644.1409993,13.197161830992366,30.7110001,3.9517407494903947
MAC003034,655,2012-05-15,2014-02-28,5979.122000400001,9.128430534961833,22.168999900000006,2.682050533140212
MAC003035,655,2012-05-15,2014-02-28,2049.8920000000003,3.1296061068702294,6.250000000000003,1.429715373598511
MAC003036,655,2012-05-15,2014-02-28,3261.733,4.979745038167939,8.714999999999998,0.7278310079815717
MAC003037,655,2012-05-15,2014-02-28,1714.4309999,2.617451908244275,6.505999899999999,0.8679641117290213
MAC003038,655,2012-05-15,2014-02-28,3503.6929993000003,5.349149617251909,17.000999999999998,3.5489649824897613
MAC003039,655,2012-05-15,2014-02-28,5188.258,7.921004580152672,13.553000000000004,1.5265677445731116
MAC003040,655,2012-05-15,2014-02-28,6333.9129999,9.670096183053435,13.107,1.352341778125531
MAC003041,649,2012-05-15,2014-02-28,3841.6819976,5.9193867451463795,30.540000300000003,4.536871804799982
MAC003042,655,2012-05-15,2014-02-28,5569.6819999,8.503331297557251,17.837000099999994,3.000360630991309
MAC003043,654,2012-05-15,2014-02-28,3943.9169998,6.030454128134557,10.568,1.3874070249492263
MAC003044,655,2012-05-15,2014-02-28,4422.7670005,6.75231603129771,14.382000099999996,2.177965889931437
MAC003045,653,2012-05-15,2014-02-28,3011.981,4.612528330781011,5.958999999999999,0.3880952122242051
MAC003046,655,2012-05-15,2014-02-28,3518.5160003,5.371780153129771,25.400000100000003,1.9312471516308933
MAC003047,655,2012-05-15,2014-02-28,4311.6680001,6.582699236793894,18.356,3.086517205120375
MAC003048,655,2012-05-15,2014-02-28,2941.597,4.490987786259542,7.0550000000000015,0.6660987518763329
MAC003049,655,2012-05-15,2014-02-28,3846.9410001,5.8731923665648855,10.755,1.5279965371521356
MAC003050,655,2012-05-15,2014-02-28,5115.6449995,7.81014503740458,23.618,2.5461744158934474
MAC003051,655,2012-05-15,2014-02-28,6724.7639994,10.266815266259542,19.559999899999987,2.1883788663691464
MAC003052,655,2012-05-15,2014-02-28,4110.1580005000005,6.275050382442749,41.99200010000001,5.312344548737546
MAC003053,655,2012-05-15,2014-02-28,5563.72,8.494229007633589,23.086999999999996,3.0337189429676696
MAC003054,655,2012-05-15,2014-02-28,2590.925,3.955610687022901,6.9060000000000015,0.9204493000447612
MAC003055,655,2012-05-15,2014-02-28,3638.5730017,5.555073285038168,36.2449999,6.114726022050756
MAC003056,655,2012-05-15,2014-02-28,2525.8400009,3.8562442761832063,10.655000000000005,1.8668163720683975
MAC003057,655,2012-05-15,2014-02-28,2447.3500000000004,3.7364122137404587,6.198,0.5538230442809243
MAC003058,655,2012-05-15,2014-02-28,4530.4620002,6.916735878167939,34.5670001,6.040272429096732
MAC003059,653,2012-05-15,2014-02-28,3738.538,5.7251730474732,7.889999999999999,0.8791582119996575
MAC003060,655,2012-05-15,2014-02-28,3931.3430014,6.002050383816794,11.9520001,1.6938622467533317
MAC003061,654,2012-05-15,2014-02-28,17700.0019933,27.064223231345565,58.4920003,7.460078532303589
MAC003062,655,2012-05-15,2014-02-28,1861.892,2.84258320610687,6.561,0.8018243315957311
MAC003063,655,2012-05-15,2014-02-28,5934.7350004,9.060664122748092,30.325999999999997,3.3314120193300303
MAC003064,655,2012-05-15,2014-02-28,5797.4750004,8.851106870839695,21.0260001,2.3960904797957
MAC003065,655,2012-05-15,2014-02-28,11562.0299992,17.651954197251907,44.24700030000002,6.197747069897947
MAC003066,655,2012-05-15,2014-02-28,4726.1329991,7.215470227633588,18.608,3.344363797424329
MAC003067,655,2012-05-15,2014-02-28,9993.6300013,15.257450383664121,38.486,5.485518546500559
MAC003068,655,2012-05-15,2014-02-28,9052.2710017,13.820261071297711,35.38600050000001,4.105921379345781
MAC003069,655,2012-05-15,2014-02-28,3563.1980003000003,5.439996947022902,13.571,1.9921427469151622
MAC003070,655,2012-05-15,2014-02-28,5173.3509999,7.8982458013740455,13.353000000000002,2.2845743576122977
MAC003071,388,2012-05-15,2013-06-06,1997.2209998,5.147476803608248,23.657,3.5774421033892922
MAC003072,655,2012-05-15,2014-02-28,10901.5850004,16.643641221984733,53.39500030000001,7.007596636678725
MAC003073,655,2012-05-15,2014-02-28,5863.7799997,8.95233587740458,29.3240001,4.0583284205077215
MAC003074,290,2012-05-15,2013-02-28,1345.3960000000002,4.639296551724138,7.326999999999997,0.9309216746579325
MAC003075,655,2012-05-15,2014-02-28,2469.2779998,3.7698900760305345,15.501,1.4654549182594605
MAC003076,655,2012-05-15,2014-02-28,9401.731999900001,14.353789312824428,23.213000099999995,2.5786887632517868
MAC003077,655,2012-05-15,2014-02-28,3283.9170000000004,5.013613740458016,10.131,1.639548112799377
MAC003078,655,2012-05-15,2014-02-28,9792.447999600001,14.95030228946565,43.08500040000001,4.0634509726187735
MAC003079,654,2012-05-16,2014-02-28,3206.023,4.902175840978593,10.923,1.1866129908971281
MAC003080,653,2012-05-17,2014-02-28,4210.97,6.448652373660031,12.641000000000002,1.3720459505214702
MAC003081,653,2012-05-16,2014-02-28,7284.996999200001,11.156197548545178,19.096000000000004,1.9406937667573865
MAC003082,653,2012-05-16,2014-02-28,2892.8,4.430015313935682,8.148,0.9701525920763001
MAC003083,654,2012-05-16,2014-02-28,2906.9789999,4.444922018195719,11.959,1.7358244075345086
MAC003084,654,2012-05-16,2014-02-28,3133.2500001000003,4.790902140825689,10.084999999999996,1.0100363374542443
MAC003085,654,2012-05-16,2014-02-28,7474.764,11.429302752293578,23.137000100000005,3.013581883907282
MAC003086,654,2012-05-16,2014-02-28,4071.9119996000004,6.226165137003059,15.547000000000002,2.5869082806876147
MAC003087,654,2012-05-16,2014-02-28,3480.913,5.322496941896024,12.208,1.7369340644062368
MAC003088,654,2012-05-16,2014-02-28,5359.0710001,8.194298165290519,15.572000199999998,1.6695662579526263
MAC003089,654,2012-05-16,2014-02-28,7780.924000200001,11.897437309174313,16.737999999999996,2.698502805831709
MAC003090,654,2012-05-16,2014-02-28,7943.143000200001,12.145478593577982,37.5469999,9.728090200457384
MAC003091,653,2012-05-17,2014-02-28,5027.937999700001,7.699751913782543,20.77900000000001,1.86812143137876
MAC003092,651,2012-05-16,2014-02-28,8172.1439998000005,12.553216589554532,24.8869998,3.8654984616514905
MAC003093,654,2012-05-16,2014-02-28,4752.9169991,7.267457185168196,23.841999900000005,3.996105551334014
MAC003094,654,2012-05-16,2014-02-28,5113.374,7.818614678899082,24.78899999999999,4.352520368820395
MAC003095,654,2012-05-16,2014-02-28,13181.5770011,20.155316515443424,75.53399990000001,6.941660671650433
MAC003096,654,2012-05-16,2014-02-28,757.8510000000002,1.1587935779816516,5.598999999999998,0.326327922363815
MAC003097,654,2012-05-16,2014-02-28,2332.7910001,3.5669587157492355,7.822000000000001,1.038211842060809
MAC003098,653,2012-05-16,2014-02-28,4177.7320008,6.397751915467075,21.6440001,4.300946744441109
MAC003099,654,2012-05-16,2014-02-28,2518.1470001000002,3.8503776759938844,16.998000100000006,0.8335072160694255
MAC003100,576,2012-08-02,2014-02-28,8322.724001300001,14.449173613368057,34.970999899999995,5.993623686410406
MAC003101,654,2012-05-16,2014-02-28,5665.2610001,8.662478593425076,18.027,3.2821612379558207
MAC003102,435,2012-05-17,2013-07-25,1447.5279997,3.3276505740229885,15.996,1.6059722556638674
MAC003103,653,2012-05-16,2014-02-28,5034.4319992,7.709696782848392,25.1510001,2.7414137303296844
MAC003104,654,2012-05-16,2014-02-28,2023.5810001,3.0941605506116208,5.8680001000000015,0.5056751354916228
MAC003105,654,2012-05-16,2014-02-28,3728.3659999000006,5.700865443272172,7.683000000000002,0.5483012188918391
MAC003106,654,2012-05-16,2014-02-28,3199.9109999,4.892830275076453,17.279000099999998,1.6873950549199572
MAC003107,653,2012-05-17,2014-02-28,9102.3800005,13.93932618759571,42.30700010000001,4.38905577262268
MAC003108,654,2012-05-16,2014-02-28,5981.4089997,9.145885320642202,14.496,1.5446056509279087
MAC003109,654,2012-05-16,2014-02-28,7156.062,10.941990825688073,27.844999999999995,2.6235893178679026
MAC003110,654,2012-05-16,2014-02-28,5169.0210003,7.903701835321101,35.984,2.617235870798396
MAC003111,654,2012-05-16,2014-02-28,4585.937000700001,7.012136086697248,14.238,2.1206844766143607
MAC003112,654,2012-05-16,2014-02-28,10827.8649989,16.556368499847096,29.131999700000005,4.391395390472449
MAC003113,653,2012-05-16,2014-02-28,8450.9739997,12.941767227718223,39.60600020000001,5.343731429374217
MAC003114,654,2012-05-16,2014-02-28,7249.1999984,11.084403667278288,22.373000000000005,3.8012487469041343
MAC003115,653,2012-05-17,2014-02-28,4914.4360002,7.525935681776417,19.926000100000003,4.33846523690932
MAC003116,653,2012-05-16,2014-02-28,4727.4960005,7.2396569686064325,16.377000199999998,1.3582888503919126
MAC003117,654,2012-05-16,2014-02-28,6424.6060008,9.823556576146789,18.506,2.5429860149667443
MAC003118,653,2012-05-16,2014-02-28,7056.7679999,10.806689126952527,52.48799950000001,3.411976357404148
MAC003119,653,2012-05-16,2014-02-28,6811.5920001,10.431228177794793,26.779,2.613561887074759
MAC003120,654,2012-05-16,2014-02-28,6438.1889997,9.84432568761468,28.167999900000005,3.070242031240298
MAC003121,654,2012-05-16,2014-02-28,7340.5429995,11.2240718646789,30.046,4.006700045593076
MAC003122,653,2012-05-17,2014-02-28,10274.8809993,15.734886675803981,46.1370002,8.287278041301828
MAC003123,653,2012-05-17,2014-02-28,7048.6139972,10.794202139663094,24.2990001,4.064130354208167
MAC003124,653,2012-05-16,2014-02-28,7759.614998200001,11.883024499540582,30.37500000000001,4.372524900959353
MAC003125,654,2012-05-16,2014-02-28,4083.659,6.244126911314985,13.289999900000002,2.489300708871284
MAC003126,653,2012-05-16,2014-02-28,8476.5770001,12.980975497856049,22.91099999999999,2.7740475064188557
MAC003127,654,2012-05-16,2014-02-28,8811.3320027,13.472984713608565,27.9190001,4.324091594495025
MAC003128,654,2012-05-16,2014-02-28,7918.2879997,12.107474005657492,22.461,2.795138661985843
MAC003129,654,2012-05-16,2014-02-28,5328.3619989,8.147342505963303,20.6779999,2.5911379975605136
MAC003130,653,2012-05-17,2014-02-28,9298.2940016,14.239347628790197,49.08400000000002,6.708772909953982
MAC003131,654,2012-05-16,2014-02-28,4678.7230003,7.154010703822631,12.466,1.8044220733467025
MAC003132,652,2012-05-16,2014-02-28,6720.473,10.307473926380368,15.3619999,1.85853127583935
MAC003133,654,2012-05-16,2014-02-28,12562.3640011,19.208507646941896,57.53600010000001,11.382705925916873
MAC003134,654,2012-05-16,2014-02-28,5430.794,8.303966360856268,23.441999899999995,2.8240503740577707
MAC003135,595,2012-07-14,2014-02-28,6767.4710014,11.373900842689077,31.82000009999999,5.6159782813721675
MAC003136,595,2012-07-14,2014-02-28,8484.7839947,14.260141167563024,46.6650002,7.8474549926840504
MAC003137,595,2012-07-14,2014-02-28,9694.416999500001,16.293137814285718,39.664999700000024,5.476024030207562
MAC003138,595,2012-07-14,2014-02-28,4264.9450006,7.16797479092437,32.33500000000001,4.839853418577774
MAC003139,595,2012-07-14,2014-02-28,4492.117,7.5497764705882355,12.703000000000005,1.6460952241554927
MAC003140,595,2012-07-14,2014-02-28,11254.5909981,18.91527898840336,56.3359998,11.2159821714758
MAC003141,595,2012-07-14,2014-02-28,6722.8159993,11.298850418991597,23.385,2.4962586650183978
MAC003142,595,2012-07-14,2014-02-28,3312.2299998,5.5667731089075625,20.340000000000003,2.0633995102158518
MAC003143,595,2012-07-14,2014-02-28,7305.4239999,12.278023529243697,30.5870001,6.50826264568488
MAC003144,595,2012-07-14,2014-02-28,11368.9159983,19.107421845882353,34.07999989999999,6.063736537942965
MAC003145,595,2012-07-14,2014-02-28,2307.2449991000003,3.8777226875630255,22.976999999999997,2.9138606851807585
MAC003146,595,2012-07-14,2014-02-28,4128.8599986,6.939260501848739,60.35399909999999,4.132885812132147
MAC003147,595,2012-07-14,2014-02-28,14277.132995,23.995181504201682,50.963,10.783550613194608
MAC003148,595,2012-07-14,2014-02-28,7115.9480007,11.959576471764706,81.43900079999997,11.870053844397956
MAC003149,595,2012-07-14,2014-02-28,2059.4730003,3.461299160168067,11.43,1.5593919403773402
MAC003150,595,2012-07-14,2014-02-28,3280.6849992999996,5.513756301344537,14.722,2.146125011273892
MAC003151,595,2012-07-14,2014-02-28,6192.3149982,10.407252097815126,23.762999800000006,2.7903161261246785
MAC003152,595,2012-07-14,2014-02-28,2732.4010006,4.5922705892436975,13.608,2.0696035861307367
MAC003153,595,2012-07-14,2014-02-28,11009.8970013,18.504028573613446,37.591,4.80069582263565
MAC003154,595,2012-07-14,2014-02-28,1720.7359999000003,2.8919932771428574,7.016999999999997,1.0874123160806202
MAC003155,240,2013-07-04,2014-02-28,1772.8189999,7.3867458329166675,15.6480001,2.2369744102210984
MAC003156,355,2012-07-14,2013-07-03,183.036,0.5155943661971831,10.415999999999997,1.5183180351046688
MAC003157,595,2012-07-14,2014-02-28,11022.5600012,18.525310926386553,65.48999989999999,6.9471748833827025
MAC003158,595,2012-07-14,2014-02-28,7160.5140012,12.034477312941176,39.32299999999999,8.048326985966058
MAC003159,591,2012-07-18,2014-02-28,2378.2269988,4.024072756006768,10.520999999999994,1.6400015879056904
MAC003160,589,2012-07-20,2014-02-28,5036.9929991,8.551770796434635,21.81199999999999,4.751063799911316
MAC003161,242,2012-07-23,2013-03-21,1754.5769997,7.250318180578512,13.228,1.848471279821367
MAC003162,582,2012-07-27,2014-02-28,9369.9050003,16.09949312766323,31.549999900000003,3.980501554229502
MAC003163,579,2012-07-30,2014-02-28,6247.7629972,10.79060966701209,42.41499989999999,5.241456153927792
MAC003164,578,2012-07-31,2014-02-28,5556.2870002,9.612953287543252,17.855000099999994,3.5806640564931027
MAC003165,575,2012-07-31,2014-02-28,9198.3910015,15.997201741739131,42.58499970000001,9.6871770614582
MAC003166,578,2012-07-31,2014-02-28,13734.9909998,23.762960207266435,68.69200030000002,9.882367528597031
MAC003167,311,2012-07-31,2013-06-06,2733.6899999,8.789999999678457,19.494000000000007,4.290871474867803
MAC003168,561,2012-08-17,2014-02-28,6119.2280002,10.907714795365418,23.951999899999997,3.03285582939694
MAC003169,535,2012-09-12,2014-02-28,1776.249,3.3200915887850466,7.694000000000003,0.7835292844149865
MAC003170,535,2012-09-12,2014-02-28,8266.643998900001,15.45167102598131,34.89600009999999,3.9881747997884234
MAC003171,535,2012-09-12,2014-02-28,6632.2579989000005,12.39674392317757,30.44,6.22252226179263
MAC003172,535,2012-09-12,2014-02-28,3029.697,5.662985046728972,9.511,1.1247873405998725
MAC003173,535,2012-09-12,2014-02-28,6907.2679993,12.910781307102804,26.181000099999995,5.222041177539947
MAC003174,535,2012-09-12,2014-02-28,8182.429,15.294259813084112,38.02600009999999,6.85502353637256
MAC003175,535,2012-09-12,2014-02-28,6192.1510005,11.574114019626169,34.1529999,3.726929528170367
MAC003176,535,2012-09-12,2014-02-28,7289.5290016,13.625287853457944,33.89800020000001,5.144455012533761
MAC003177,534,2012-09-13,2014-02-28,4842.8080007,9.068928840262172,23.679000100000003,2.4511777069527
MAC003178,534,2012-09-13,2014-02-28,2208.0480000000002,4.134921348314607,7.877000000000003,0.790099225127545
MAC003179,534,2012-09-13,2014-02-28,1746.867,3.2712865168539325,5.173999999999999,0.5468191135053591
MAC003180,534,2012-09-13,2014-02-28,8996.7790007,16.84790075037453,31.860999999999994,4.666476255566864
MAC003181,534,2012-09-13,2014-02-28,4307.2799997,8.06606741516854,37.389,4.480146740220691
MAC003182,534,2012-09-13,2014-02-28,11467.6679981,21.475033704307116,70.15300010000001,8.158121425441042
MAC003183,534,2012-09-13,2014-02-28,7163.662,13.415097378277155,32.096000399999994,5.690160975543948
MAC003184,534,2012-09-13,2014-02-28,7414.072998500001,13.884031832397005,41.6899999,4.756477268478403
MAC003185,534,2012-09-13,2014-02-28,8013.7169997,15.006960673595506,25.262999800000006,2.8889105340476045
MAC003186,534,2012-09-13,2014-02-28,9884.3260018,18.50997378614232,31.6569999,3.8893306179540814
MAC003187,534,2012-09-13,2014-02-28,4066.0369998,7.614301497752809,16.426999900000006,2.2028131613062123
MAC003188,534,2012-09-13,2014-02-28,11684.2969991,21.880705990823973,58.971999699999984,11.146856293969659
MAC003189,534,2012-09-13,2014-02-28,5220.3449995,9.775926965355806,32.32400009999999,7.3678908959635505
MAC003190,533,2012-09-14,2014-02-28,5349.8650002,10.03727016923077,14.469,0.9673834191440951
MAC003191,533,2012-09-14,2014-02-28,5927.7249996,11.121435271294558,17.387,2.37635764934594
MAC003192,533,2012-09-14,2014-02-28,7002.3830006,13.137679175609756,29.21900000000001,4.549993944721251
MAC003193,533,2012-09-14,2014-02-28,8153.1289997,15.296677297748593,29.80500000000001,4.076218341923519
MAC003194,533,2012-09-14,2014-02-28,4994.5260001,9.370592870731707,27.355,2.804852418454446
MAC003195,533,2012-09-14,2014-02-28,7933.6569994,14.884909942589118,26.6779999,3.5580769022682026
MAC003196,315,2012-09-14,2013-07-25,2668.7809996,8.472320633650794,15.886999999999995,3.510713361210414
MAC003197,165,2012-09-28,2013-03-11,2714.8140002,16.453418183030305,25.24100000000001,6.726937080461807
MAC003198,533,2012-09-14,2014-02-28,4428.7379997,8.309076922514071,21.1039999,3.556989313885795
MAC003199,533,2012-09-14,2014-02-28,10491.5169999,19.683896810318952,44.2830002,6.068133904454402
MAC003200,516,2012-09-14,2014-02-11,5789.7730002,11.220490310465117,21.202,2.7550024686785246
MAC003201,533,2012-09-14,2014-02-28,5769.1659968,10.823951213508444,24.8000001,3.7017880430985564
MAC003202,157,2012-09-14,2013-02-17,1414.5209998999999,9.009687897452228,13.858999999999996,1.800260751950245
MAC003203,533,2012-09-14,2014-02-28,5390.8390001,10.114144465478423,27.584,3.2531893863894275
MAC003204,532,2012-09-14,2014-02-28,3750.406,7.0496353383458645,13.14,1.5875420988860947
MAC003205,533,2012-09-14,2014-02-28,2364.9189999,4.436996247467167,18.4259999,1.8169094914139312
MAC003206,533,2012-09-14,2014-02-28,2456.8359998,4.609448404878049,16.592999999999996,2.9812512018984423
MAC003207,158,2012-09-17,2013-02-21,543.0109997000001,3.4367784791139244,18.865,3.5200140386777647
MAC003208,530,2012-09-17,2014-02-28,4902.4660003,9.249935849622641,23.8800002,3.5503514448147397
MAC003209,530,2012-09-17,2014-02-28,3234.7540000000004,6.103309433962265,9.398,1.0474212651632209
MAC003210,530,2012-09-17,2014-02-28,8229.3319991,15.52704150773585,31.12399999999999,4.461693042359487
MAC003211,530,2012-09-17,2014-02-28,8364.5319981,15.782135845471696,42.947000200000026,4.393093068261962
MAC003212,530,2012-09-17,2014-02-28,6540.0269997000005,12.339673584339623,26.6339999,4.571918718781226
MAC003213,530,2012-09-17,2014-02-28,7797.5849983,14.71242452509434,30.1990001,4.392506126404354
MAC003214,530,2012-09-17,2014-02-28,6820.3609995,12.868605659433962,41.18100000000001,7.296777403346933
MAC003215,523,2012-09-17,2014-02-28,4977.2379996,9.51670745621415,18.548,2.5732809623088198
MAC003216,530,2012-09-17,2014-02-28,7078.2800005,13.355245283962264,22.3780001,2.4678556809166996
MAC003217,530,2012-09-17,2014-02-28,3026.4709992000003,5.71032264,12.8709999,1.4606004780099804
MAC003218,208,2012-09-17,2013-04-12,18923.7890046,90.97975482980769,150.36200060000004,25.34105485084277
MAC003219,530,2012-09-17,2014-02-28,4076.4349994,7.691386791320754,13.170000100000005,1.435680056501426
MAC003220,530,2012-09-17,2014-02-28,7038.4959991000005,13.28018113037736,27.0730001,3.334386559220412
MAC003221,528,2012-09-17,2014-02-28,2946.262,5.580041666666667,11.534,2.032616248631274
MAC003222,530,2012-09-17,2014-02-28,6092.6110011,11.49549245490566,29.03,3.3669682204312807
MAC003223,530,2012-09-17,2014-02-28,10151.6640012,19.154083021132077,45.783,5.1473186156751884
MAC003224,530,2012-09-17,2014-02-28,8371.1859991,15.794690564339623,31.16699999999999,6.250176684245668
MAC003225,530,2012-09-17,2014-02-28,6521.3960001000005,12.304520754905662,25.125,3.0291847447458715
MAC003226,530,2012-09-17,2014-02-28,9115.8920013,17.199796228867925,33.5480002,5.152788736820694
MAC003227,530,2012-09-17,2014-02-28,4418.246,8.33631320754717,12.192000000000002,1.1692791062869237
MAC003228,530,2012-09-17,2014-02-28,8111.8820011,15.305437737924528,46.44,11.437080424636576
MAC003229,530,2012-09-17,2014-02-28,6913.9329982,13.045156600377359,32.192,4.339246393235586
MAC003230,530,2012-09-17,2014-02-28,5985.1049995,11.29265094245283,36.61400010000001,8.755739608201202
MAC003231,433,2012-09-17,2013-11-23,8869.729,20.48436258660508,36.1769999,4.3086915070460226
MAC003232,530,2012-09-17,2014-02-28,6349.639999,11.980452828301887,27.568000000000005,4.474940968938815
MAC003233,530,2012-09-17,2014-02-28,4523.0209992,8.534001885283018,19.404999899999996,2.2219049280192804
MAC003234,530,2012-09-17,2014-02-28,3644.8789994000003,6.877130187547171,14.400000000000002,1.9714619000519416
MAC003235,530,2012-09-17,2014-02-28,12662.9439992,23.89234716830189,40.4649999,7.6601356344563145
MAC003236,529,2012-09-18,2014-02-28,4156.8180006,7.8578790181474485,16.820000199999996,2.767287882010408
MAC003237,529,2012-09-18,2014-02-28,6368.6850004,12.039102080151228,34.21899989999999,5.40334926888905
MAC003238,529,2012-09-18,2014-02-28,5078.5670003000005,9.600315690548205,18.5400001,2.4233560946253703
MAC003239,529,2012-09-18,2014-02-28,4003.6909994000002,7.56841398752363,26.48399980000001,2.1405254169056005
MAC003240,529,2012-09-18,2014-02-28,6119.6969993,11.568425329489603,21.7619999,2.0820909512556582
MAC003241,529,2012-09-18,2014-02-28,7211.4980001,13.632321361247637,23.216000000000005,2.9319791023147044
MAC003242,529,2012-09-18,2014-02-28,4323.9559998,8.173829867296787,14.287000099999998,1.577355081268707
MAC003243,529,2012-09-18,2014-02-28,7862.3650002,14.862693762192817,32.1699998,3.2750294288066932
MAC003244,529,2012-09-18,2014-02-28,8354.883998,15.79373156521739,36.6679999,5.105387459724442
MAC003245,529,2012-09-18,2014-02-28,5496.443,10.390251417769377,43.91400029999999,4.1241083266980985
MAC003246,267,2012-09-18,2013-06-11,581.1940001,2.1767565546816483,9.268,1.9778614635630223
MAC003247,529,2012-09-18,2014-02-28,8770.3490003,16.579109641398865,43.333999799999994,5.979143320751769
MAC003248,529,2012-09-18,2014-02-28,2910.3569998,5.501620037429111,17.7270001,1.7963206897669857
MAC003249,529,2012-09-18,2014-02-28,8236.169002300001,15.569317584688093,31.39399989999999,4.150946985063994
MAC003250,523,2012-09-18,2014-02-22,6572.963001,12.567806885277246,43.3740005,4.221941224932745
MAC003251,529,2012-09-18,2014-02-28,1136.752,2.148869565217391,3.22,0.40611592892580894
MAC003252,522,2012-09-19,2014-02-22,6667.6679998,12.773310344444445,26.7610002,3.9034506258826656
MAC003253,528,2012-09-19,2014-02-28,9514.4710017,18.019831442613636,32.6420002,3.8517592514478864
MAC003254,472,2012-09-19,2014-01-03,5502.4079977,11.65764406292373,20.1520001,2.1136203673738083
MAC003255,528,2012-09-19,2014-02-28,9779.4810002,18.521744318560604,41.6790001,5.881466995908599
MAC003256,528,2012-09-19,2014-02-28,6421.615000700001,12.16214962253788,37.959,3.7929596014511473
MAC003257,528,2012-09-19,2014-02-28,27896.5760025,52.83442424715909,114.6940003,18.958452281197673
MAC003258,528,2012-09-19,2014-02-28,2164.6110001,4.0996420456439395,20.635999899999995,1.6512732868700652
MAC003259,528,2012-09-19,2014-02-28,7295.1469973,13.816566282765152,25.5589999,3.7166090937333736
MAC003260,528,2012-09-19,2014-02-28,8906.309999500001,16.868011362689398,37.6070003,5.101684868520101
MAC003261,528,2012-09-19,2014-02-28,6286.0030004,11.905308712878789,59.8059998,4.516806015637259
MAC003262,528,2012-09-19,2014-02-28,4801.1410008,9.093070077272728,19.862000000000005,2.934529814730803
MAC003263,528,2012-09-19,2014-02-28,6368.3430016,12.061255684848485,26.816999999999997,3.131913992059422
MAC003264,527,2012-09-20,2014-02-28,9405.1880001,17.84665654667932,35.92699999999999,5.4641092757183065
MAC003265,527,2012-09-20,2014-02-28,1939.202,3.6797001897533206,14.507,2.0615198740217524
MAC003266,527,2012-09-20,2014-02-28,2327.293,4.416115749525617,6.6359999999999975,1.02208590482539
MAC003267,527,2012-09-20,2014-02-28,8404.6869959,15.948172667741934,26.1820001,3.4976118463382813
MAC003268,525,2012-09-21,2014-02-28,8087.4909986,15.404744759238095,40.80799979999999,4.094196975153081
MAC003269,527,2012-09-20,2014-02-28,7063.6029984,13.403421249335862,30.727000000000004,4.433364325844703
MAC003270,527,2012-09-20,2014-02-28,4478.9020005,8.498865276091083,28.88199990000001,4.193709997588248
MAC003271,527,2012-09-20,2014-02-28,7344.7679985,13.93694117362429,30.6090001,4.059700080458167
MAC003272,527,2012-09-20,2014-02-28,11199.759997500001,21.25191650379507,42.6030001,6.018420805984189
MAC003273,527,2012-09-20,2014-02-28,6807.1559985,12.916804551233398,36.2109998,6.218768972855908
MAC003274,527,2012-09-20,2014-02-28,6114.0649998,11.601641365844403,30.4390002,4.578481174569988
MAC003275,527,2012-09-20,2014-02-28,5007.8839997000005,9.502626185388996,15.431,2.2223263634167867
MAC003276,527,2012-09-20,2014-02-28,11448.941997,21.724747622390893,53.26999980000002,11.889817274956673
MAC003277,527,2012-09-20,2014-02-28,5058.7919987000005,9.59922580398482,24.81099989999999,3.1475263864642398
MAC003278,527,2012-09-20,2014-02-28,13960.2209997,26.48998292163188,46.2369999,5.3246695042271055
MAC003279,527,2012-09-20,2014-02-28,6034.1860002,11.450068311574952,26.8310002,3.501531201082509
MAC003280,526,2012-09-21,2014-02-28,10502.7660005,19.967235742395438,32.7149999,3.391208939468616
MAC003281,526,2012-09-21,2014-02-28,4926.9030007,9.366735742775665,47.3080003,6.727640726560642
MAC003282,526,2012-09-21,2014-02-28,4332.3659993,8.236437261026616,19.31,2.909376658743071
MAC003283,526,2012-09-21,2014-02-28,12627.6469973,24.006933454942967,62.3620002,7.762353034139824
MAC003284,526,2012-09-21,2014-02-28,3289.3550003,6.253526616539924,17.146000000000004,1.7114241382777473
MAC003285,419,2012-09-21,2013-11-13,10883.5250069,25.975000016467778,91.8190002,19.27599355866653
MAC003286,526,2012-09-21,2014-02-28,7021.2510006,13.348385932699621,35.140999900000004,4.7428811577187435
MAC003287,526,2012-09-21,2014-02-28,3307.7870008,6.288568442585551,11.23,2.429688774296593
MAC003288,526,2012-09-21,2014-02-28,4267.506,8.113129277566541,18.080000199999997,2.3703311249529286
MAC003289,526,2012-09-21,2014-02-28,4116.5049995,7.8260551321292775,17.007999899999998,2.5861551588064016
MAC003290,523,2012-09-24,2014-02-28,12137.776002100001,23.207984707648187,46.2379997,9.633425905233159
