LCLid,consumo_total,consumo_medio,consumo_std,consumo_max,consumo_invierno,consumo_verano,consumo_finde,consumo_semana,ratio_invierno_verano,dias_registrados,stdorToU,Acorn_grouped,tarifa_enc,acorn_enc,ratio_invierno_verano_clip,cluster_kmeans_pca,PCA_1,PCA_2,cluster_dbscan_review,ratio_finde_semana,coef_variacion,intensidad_pico,peso_invierno,peso_verano,delta_invierno_verano,delta_finde_semana,consumo_estacionalidad,consumo_regularidad,consumo_total_log,consumo_medio_log,consumo_std_log,consumo_max_log,consumo_invierno_log,consumo_verano_log,consumo_finde_log,consumo_semana_log,ratio_finde_semana_clip,coef_variacion_clip,intensidad_pico_clip,peso_invierno_clip,peso_verano_clip,consumo_estacionalidad_clip,consumo_regularidad_clip,cluster_candidato,PCA_1_candidato,PCA_2_candidato
MAC002586,4130.9850002,6.978015203040541,1.6902058714435393,12.180999999999996,7.7295944455555565,5.924847826086957,6.650267858333334,7.107877358490566,1.3046061886882836,592,ToU,Comfortable,1,4,1.3046061886882836,0,-1.4042134049829478,-0.1147200713800627,0,0.9356192555531562,0.24221867967389693,1.745625066719156,1.1077065774349348,0.8490733832783757,1.8047466194685997,-0.4576095001572327,0.2586331941565591,4.128483702671522,8.326513200078052,2.0766896591019233,0.989617722820458,2.5787763987303283,2.1667189135096088,1.9351160772596772,2.034740661386683,2.0928361024875115,0.9356192555531562,0.24221867967389693,1.745625066719156,1.1077065774349348,0.8490733832783757,0.2586331941565591,4.128483702671522,3,-1.2974777673981661,-0.5006565140285554
MAC002587,2851.7570007,4.817157095777027,1.536399643845232,9.043,4.915816666666666,4.180999997101449,4.912077380357142,4.7795471716981135,1.1757511347341558,592,Std,Affluent,0,3,1.1757511347341558,0,-2.1020921290873553,-0.04714853379611603,0,1.0277283968898556,0.31894316385258775,1.8772479167597937,1.0204806587054156,0.86793912800303,0.734816669565217,0.13253020865902876,0.15254153070238563,3.1353450331895347,7.9560411743298305,1.760811670886296,0.9307456124263003,2.306875874411202,1.7776295549611145,1.6449980872731935,1.7769972722539424,1.7543253356183688,1.0277283968898556,0.31894316385258775,1.8772479167597937,1.0204806587054156,0.86793912800303,0.15254153070238563,3.1353450331895347,0,-2.7201205152217782,-0.16567129166527125
MAC002588,4979.4219992,8.41118580945946,3.1558267857207047,17.407999899999997,9.093583332222222,5.957898549275361,8.836380950595238,8.242712262971697,1.5263069236083786,592,Std,Affluent,0,3,1.5263069236083786,0,-0.8034873625635985,0.19988001338455053,0,1.0720233336625264,0.37519399547416693,2.0696246908251363,1.0811296358315714,0.7083303086997117,3.1356847829468606,0.5936686876235413,0.37279932713185976,2.6652807528421643,8.513269905223751,2.2418989615409997,1.424511394245398,2.9127853473006438,2.3118999083086216,1.939877496180132,2.286087853839334,2.223835377534284,1.0720233336625264,0.37519399547416693,2.0696246908251363,1.0811296358315714,0.7083303086997117,0.37279932713185976,2.6652807528421643,3,-0.04869818843779462,0.15981210776638155
MAC002589,4993.6319997,8.435189188682433,2.753886738440217,17.574000100000006,9.988766668333334,6.336347823188405,8.629130954166666,8.358344338207548,1.576423102178118,592,ToU,Comfortable,1,4,1.576423102178118,0,-0.7714703074345345,0.2008567291156733,0,1.0323970361360049,0.32647595096730964,2.0834148023810055,1.1841780024990247,0.7511801964690658,3.652418845144928,0.2707866159591177,0.4329978060299589,3.063003366813882,8.516119014634878,2.2444462304141193,1.3227917668088511,2.9217627587376866,2.3968735390364597,1.992841147023815,2.2647929781414358,2.236268387899522,1.0323970361360049,0.32647595096730964,2.0834148023810055,1.1841780024990247,0.7511801964690658,0.4329978060299589,3.063003366813882,3,0.0615769848912009,0.23471061778738966
MAC002590,17681.361001100002,41.89895971824645,17.099481815015398,87.97800019999998,55.61318889111109,29.243920276086957,38.4908250075,43.25318543112583,1.9017008138572216,422,Std,Affluent,0,3,1.9017008138572216,1,10.410825135189494,-1.0973858129569936,4,0.8898957090430974,0.4081123140500427,2.0997656908870943,1.327316666995329,0.6979629034891935,26.369268615024136,-4.762360423625829,0.6293537635061355,2.450299869112774,9.780322868062056,3.7588475766480354,2.895883308857288,4.488389150411916,4.036241977341943,3.4092951816684436,3.6760683666351563,3.789927356007075,0.8898957090430974,0.4081123140500427,2.0997656908870943,1.327316666995329,0.6979629034891935,0.6293537635061355,2.450299869112774,1,7.031369450165642,-1.2027353924065716
MAC002591,4930.5539999,8.328638513344595,2.436503702348873,19.187,9.508855555555556,7.209507244927537,8.688250000595238,8.18615094292453,1.3189326140580797,592,Std,Comfortable,0,4,1.3189326140580797,0,-0.8119596674795365,-0.1667099241212506,0,1.061335052314132,0.29254522283561146,2.30373759955123,1.141705742014642,0.8656284418813033,2.2993483106280186,0.5020990576707085,0.2760773001333386,3.4182632416413847,8.503409430329029,2.2330890785245248,1.2344545889393013,3.0050388328742907,2.3522182879565268,2.10529290277489,2.2709138110990197,2.217697017613204,1.061335052314132,0.29254522283561146,2.30373759955123,1.141705742014642,0.8656284418813033,0.2760773001333386,3.4182632416413847,3,-0.3217500955769538,-0.5154953869251208
MAC002592,8734.5179997,14.75425337787162,6.330487658130754,33.444000100000004,19.83228888888889,8.774326086231884,14.646577382738098,14.796917451415094,2.2602632308987496,592,Std,Comfortable,0,4,2.2602632308987496,0,1.6322294333057326,0.8631720593274621,0,0.9898397041809325,0.4290618486031526,2.266736037177128,1.3441742551648892,0.5946980349879007,11.057962802657006,-0.15034006867699645,0.7494762201769885,2.3306608886217433,9.075152522435529,2.757110384551036,1.9920420427621004,3.5393348197371823,3.036504133484195,2.2797591609098067,2.7502521954797374,2.7598148229871255,0.9898397041809325,0.4290618486031526,2.266736037177128,1.3441742551648892,0.5946980349879007,0.7494762201769885,2.3306608886217433,1,3.216067737855856,1.1791324935944822
MAC002593,1429.838,2.415266891891892,1.1315560553119612,11.278999999999996,2.910594444444444,1.963949275362319,2.1665416666666664,2.513818396226415,1.4820102529874308,592,ToU,Affluent,1,3,1.4820102529874308,0,-2.7147303040951867,0.5810847579548494,0,0.8618525538942615,0.468501261955504,4.669875353315403,1.205081413211087,0.8131393134299265,0.9466451690821251,-0.34727672955974853,0.3919420997811605,2.1344614128991655,7.266015565600823,1.228255642792375,0.7568522554051069,2.5078904861783755,1.3636893942688308,1.0865225937119356,1.1526400354750685,1.2567033083572803,0.8618525538942615,0.468501261955504,4.669875353315403,1.205081413211087,0.8131393134299265,0.3919420997811605,2.1344614128991655,0,-3.907519387895628,2.954875039355854
MAC002594,1.283,0.0021672297297297,0.0364457375265253,0.8540000000000001,0.0005222222222222,0.0,0.0008928571428571,0.0026721698113207,522.2222222222223,592,Std,Adversity,0,2,5.28946411378567,0,-2.8377066359975736,4.883904505889049,0,0.3340068928939374,16.80898339636214,393.8697031455532,0.24085188716940165,0.0,0.0005222222222222,-0.0017793126684636001,0.24085188716940165,0.05949199406814985,0.8254903675476585,0.002164884674949405,0.03579729988463888,0.6173454671436635,0.0005220859116517167,0.0,0.000892458783019641,0.002668605913052909,0.6936033250074212,1.1245449640162424,8.581554883440862,0.7548840845822183,0.32004880125570706,0.24085188716940165,0.8892503257474073,0,-10.279470658679523,10.856712802732522
MAC002595,4916.2739998,8.304516891554053,1.967070805660722,16.16,9.627866663888891,6.8947971021739125,7.593910716071429,8.586077829009435,1.396395735047448,592,Std,Affluent,0,3,1.396395735047448,0,-0.9300230163338975,-0.10249242305551189,0,0.8844445604685334,0.23686754985034025,1.9459287355422779,1.1593528714870642,0.8302465227013517,2.733069561714979,-0.9921671129380059,0.32910634878571265,4.221750842954146,8.500509590854275,2.2304999695152037,1.0875752054191898,2.8425810940598164,2.3634794820801495,2.0662039478427134,2.151053896198467,2.2603118197332135,0.8844445604685334,0.23686754985034025,1.9459287355422779,1.1593528714870642,0.8302465227013517,0.32910634878571265,4.221750842954146,3,-0.4490799710911742,-0.4229861327384127
MAC002596,8164.7770008,13.791853041891892,5.589327560788126,32.1819999,17.181722220555557,9.586543475362316,11.029178576190478,14.886497641509434,1.7922748144248488,592,ToU,Affluent,1,3,1.7922748144248488,0,1.1365675158706563,0.2778915214389285,0,0.7408846661522391,0.4052629576713105,2.3334063572779407,1.2457877068860468,0.6950873643415737,7.595178745193241,-3.857319065318956,0.5507003425444731,2.467527597929275,9.00770716325291,2.6940765590633173,1.8854513039739254,3.5020075572074814,2.900416815866294,2.3595837111849014,2.48733524637439,2.765469543510896,0.7408846661522391,0.4052629576713105,2.3334063572779407,1.2457877068860468,0.6950873643415737,0.5507003425444731,2.467527597929275,1,2.3774155106746715,0.407161236063392
MAC002597,1481.9610012,2.9878245991935484,1.9928971415271155,12.863999999999995,2.9586444505555556,2.7259999999999995,3.2131500028571427,2.8992134853932585,1.0853423936952171,496,Std,Affluent,0,3,1.0853423936952171,0,-2.549129598611942,0.11222094017232942,0,1.108282957002852,0.6670058460122382,4.305472181332187,0.9902333159452582,0.9123691827045665,0.23264445055555605,0.3139365174638842,0.07786413324069172,1.4992349868349806,7.30179604455682,1.3832458689842917,1.096241861934257,2.629295552413305,1.3759016561990192,1.3153352721793965,1.4382105871238196,1.3607748623854037,1.108282957002852,0.6670058460122382,4.305472181332187,0.9902333159452582,0.9123691827045665,0.07786413324069172,1.4992349868349806,0,-3.797261336885682,1.6946817520725805
MAC002598,880.412,1.4871824324324323,0.791883432748417,5.327999999999999,1.8152277777777777,1.6512028985507246,1.562607142857143,1.4572971698113208,1.0993359326313477,592,Std,Affluent,0,3,1.0993359326313477,0,-3.1424239142961605,0.16120607926808658,0,1.0722631615323148,0.5324719301459774,3.5826111855519667,1.2205809573932633,1.1102886587769625,0.1640248792270531,0.10530997304582224,0.11029229861630087,1.8780297427060755,6.781525167019088,0.9111505165468998,0.5832672637474815,1.8449842304653528,1.0350431740473809,0.9750134609872119,0.9410251554371256,0.8990620344595499,1.0722631615323148,0.5324719301459774,3.5826111855519667,1.2205809573932633,1.1102886587769625,0.11029229861630087,1.8780297427060755,0,-5.945871688863077,2.052016474319021
MAC002599,6969.5540008,11.77289527162162,3.58952661667192,26.7930001,14.119849999444444,10.2828913057971,11.929482141071428,11.710851417688682,1.3731399279057133,592,Std,Affluent,0,3,1.3731399279057133,0,0.4192023305325051,-0.3742894476860833,0,1.018668984595222,0.3048974979355265,2.2758206206729357,1.199352281178262,0.8734376884457776,3.836958693647343,0.2186307233827467,0.32591459273248435,3.2797800145655653,8.84944998421141,2.5473253688272783,1.5237768851311406,3.3247841940268885,2.716008450030513,2.423287534661099,2.559510141020485,2.5424560709741844,1.018668984595222,0.3048974979355265,2.2758206206729357,1.199352281178262,0.8734376884457776,0.32591459273248435,3.2797800145655653,3,1.1691471455677946,-0.847607229506372
MAC002600,8706.5999994,14.70709459358108,2.7532389885764212,25.098000100000004,14.102644441666666,16.234681163043476,16.221577377380953,14.10701650943396,0.8686738859458445,592,Std,Adversity,0,2,0.8686738859458445,0,1.165852156564252,-1.6779625217568224,0,1.1498941832696314,0.18720480675858758,1.7065232180141698,0.958900712375989,1.1038672496375908,-2.13203672137681,2.1145608679469934,0.14496653726160172,5.341714647182693,9.071951486457875,2.7541124952264804,1.3226191974690114,3.2618586868717663,2.7148698570748544,2.846923700409461,2.846163096278349,2.7151593053943768,1.1498941832696314,0.18720480675858758,1.7065232180141698,0.958900712375989,1.1038672496375908,0.14496653726160172,5.341714647182693,1,0.8332769622055943,-3.3013798620978836
MAC002601,19869.1889972,33.562819252027026,12.675276626653233,75.55300049999998,36.93557222333333,23.506239121739128,32.64133928214286,33.927933957075474,1.5713092366981496,592,Std,Affluent,0,3,1.5713092366981496,1,7.751300191475045,-1.2542197027577493,0,0.9620785739963139,0.37765826981979295,2.251092129107862,1.1004907199687013,0.7003654325002522,13.429333101594203,-1.2865946749326156,0.4001252874684492,2.647889459928174,9.896975847186585,3.542778516188234,2.6155895767435386,4.337983317939053,3.6358892529871536,3.1989277431609975,3.515755646504381,3.5532869089753913,0.9620785739963139,0.37765826981979295,2.251092129107862,1.1004907199687013,0.7003654325002522,0.4001252874684492,2.647889459928174,1,5.643710759119249,-1.8861050020573682
MAC002602,5194.4839998,8.774466215878379,3.572137684005363,19.28700000000001,11.800322222222222,6.517811594202899,8.708107142857143,8.800759433490567,1.81047277006978,592,ToU,Comfortable,1,4,1.81047277006978,0,-0.4916694601754786,0.5210947434029699,0,0.9894721267175006,0.40710593545112134,2.198082177012187,1.3448477191718515,0.7428156529445106,5.282510628019323,-0.09265229063342417,0.6020320662273408,2.4563570721090393,8.55554506566136,2.2797734973091432,1.5199808600909752,3.009980286819193,2.5494703442198325,2.0172750842005227,2.2729613243565163,2.2824598758874055,0.9894721267175006,0.40710593545112134,2.198082177012187,1.3448477191718515,0.7428156529445106,0.6020320662273408,2.4563570721090393,3,0.7914168368095055,1.0968048370202108
MAC002603,7038.9589992,11.890133444594596,5.922037710623143,48.48699970000001,15.226688883888889,9.284391308695652,12.237970241071428,11.75231131768868,1.640030750276219,592,Std,Affluent,0,3,1.640030750276219,0,1.009288101648502,0.33943631476169484,0,1.0413244568604405,0.49806314118806083,4.077918540445336,1.2806153668692226,0.7808483034366741,5.942297575193237,0.48565892338274885,0.4997670634325485,2.0077735321692565,8.859357625157855,2.5564621694649716,1.934710193135779,3.9017100027575045,2.7866573486299564,2.330627338922424,2.583089233701413,2.5457125349939544,1.0413244568604405,0.49806314118806083,4.077918540445336,1.2806153668692226,0.7808483034366741,0.4997670634325485,2.0077735321692565,1,2.2004770394555684,0.8611096666082914
MAC002604,10537.898002,17.800503381756755,5.578120092069763,54.75299949999999,22.199722221666665,13.906159424637682,18.346077386309524,17.584332549764152,1.5963948022874237,592,ToU,Affluent,1,3,1.5963948022874237,1,2.7392529455969266,-0.36908995254194443,0,1.0433194601540976,0.31336865363133326,3.075924048316003,1.2471400666836467,0.7812227747259634,8.293562797028983,0.7617448365453718,0.4659172919576833,3.1911194603943995,9.262828262739271,2.933883645102802,1.8837490042237728,4.020931211583498,3.144140305396562,2.7017745117355747,2.9624896798717346,2.9223188897206263,1.0433194601540976,0.31336865363133326,3.075924048316003,1.2471400666836467,0.7812227747259634,0.4659172919576833,3.1911194603943995,1,3.297250438321259,-0.6674249808459545
MAC002605,11252.2399997,19.00716216165541,6.410549510721189,45.4850002,21.529455561666666,15.672956519565217,17.52358333154762,19.594995283018868,1.373668979501191,592,Std,Affluent,0,3,1.373668979501191,1,2.8746895562339074,-0.8052538699856449,0,0.8942886785201206,0.3372701889387511,2.393045180553842,1.1327022017204371,0.8245815741290347,5.856499042101449,-2.071411951471248,0.3081206275914024,2.964973092266121,9.328411366141868,2.996090317531366,2.002904594550491,3.839129684210284,3.1148235891129668,2.813788036739812,2.9190446949271536,3.02504809885276,0.8942886785201206,0.3372701889387511,2.393045180553842,1.1327022017204371,0.8245815741290347,0.3081206275914024,2.964973092266121,1,3.077087730907517,-1.4729106933978369
MAC002606,6821.9019993,11.523483106925676,4.5102504871021685,24.330999599999995,10.318133334444443,15.175550716666669,12.654285717857144,11.07542924221698,0.6799181688473623,592,Std,Affluent,0,3,0.6799181688473623,0,0.4336937979149166,-1.491420149751359,0,1.1425547758516805,0.3913964253564149,2.1114273577534535,0.8954004916137465,1.3169238205957243,-4.857417382222225,1.5788564756401637,0.4215233289819779,2.554947823403229,8.828040173426325,2.5276055304091227,1.706610082585642,3.232028926322185,2.4264061593935127,2.783500887205613,2.61405344435626,2.491172746916509,1.1425547758516805,0.3913964253564149,2.1114273577534535,0.8954004916137465,1.2011164963291405,0.4215233289819779,2.554947823403229,3,0.3631903704408329,-2.4026600677386107
MAC002607,2383.7680001999997,4.026635135472972,1.7595352541227285,10.629999999999995,4.358927775,4.053036233333334,3.995380953571429,4.039018867924528,1.075471929828558,592,Std,Adversity,0,2,1.075471929828558,0,-2.2655015199733772,-0.07270689415752415,0,0.9891956673202691,0.4369739889387974,2.639920678790458,1.0825233838736203,1.0065563654058005,0.3058915416666661,-0.04363791435309938,0.07596701846781986,2.2884604961682595,7.776857124041699,1.6147508011081348,1.0150622793630957,2.4535879665305727,1.6787639130940335,1.6199892969417578,1.6085136761736056,1.6172113940702022,0.9891956673202691,0.4369739889387974,2.639920678790458,1.0825233838736203,1.0065563654058005,0.07596701846781986,2.2884604961682595,0,-3.1421601571840103,0.22096169241280106
