LCLid,consumo_total,consumo_medio,consumo_std,consumo_max,consumo_invierno,consumo_verano,consumo_finde,consumo_semana,ratio_invierno_verano,dias_registrados,stdorToU,Acorn_grouped,tarifa_enc,acorn_enc
MAC002749,7050.8249996,10.797588054517611,4.811377805283629,32.196000000000005,12.464894439999998,9.47698369728261,15.56040860591398,8.900618841327622,1.3152806338891874,653,Std,Comfortable,0,4
MAC002750,1715.8889998000002,2.627701377947933,0.9176638384588842,5.808999999999998,2.7816333327777785,2.377434782608696,2.8902258059139787,2.523141327408994,1.170014076984055,653,Std,Affluent,0,3
MAC002751,9658.8289998,14.791468606125575,4.264041032915331,34.892000100000004,16.31493333555556,13.592999999456524,16.900999991935485,13.95126981006424,1.2002451361702882,653,Std,Affluent,0,3
MAC002752,2159.9090007000004,3.3076707514548245,1.060645499832686,7.925000000000003,3.1564888905555564,3.3158043478260875,3.6000053806451615,3.1912376871520345,0.9519524095782695,653,Std,Affluent,0,3
MAC002753,2887.3130003,4.421612557886677,1.9333150949561662,15.156000000000002,6.239333334444445,3.4788641304347827,4.374510752688172,4.440372591648822,1.7934967584284198,653,Std,Comfortable,0,4
MAC002754,10734.2130002,16.43830474762634,11.872692945835015,46.2419999,27.420411108333333,6.016728260326087,16.60816667043011,16.370650962526764,4.557361636519313,653,Std,Affluent,0,3
MAC002755,12807.6009995,19.613477794027567,12.35146181985159,103.2489994,24.896716663333336,13.500951086413043,19.654172044623657,19.597269805567453,1.8440711813493993,653,Std,Comfortable,0,4
MAC002756,3532.3659982,5.4094425699846855,3.39464220379633,27.573000000000004,5.4123999977777775,4.778614126630436,5.048774189247312,5.553092074946467,1.1326294029446653,653,Std,Affluent,0,3
MAC002757,13544.979003,20.742693725880553,5.930390479363533,48.0760001,23.16895557277778,16.921728265217393,19.256381724731185,21.334672381584582,1.3691836815047949,653,Std,Affluent,0,3
MAC002758,5910.8750007,9.051875958192955,1.8336338090374664,18.310999999999996,9.731150000000001,8.573538044565217,9.862150539247313,8.729154176445396,1.1350213662546504,653,ToU,Adversity,1,2
MAC002759,9001.6669978,13.78509494303216,4.035108371784457,38.65600000000001,16.746716657222223,10.92314673804348,14.965483866666665,13.314961453104925,1.5331401770660151,653,Std,Comfortable,0,4
MAC002760,6687.2189992,10.240764164165391,2.7510372541389314,21.2769997,10.034283331666666,10.07104347771739,10.049381721505377,10.316989291220557,0.996349817922852,653,Std,Adversity,0,2
MAC002761,862.7610000000002,1.321226646248086,0.6457771183539269,7.566,1.3679166666666667,1.3073369565217394,1.2388494623655917,1.3540364025695935,1.0463374522576405,653,Std,Affluent,0,3
MAC002762,2297.2050001000002,3.5179249618683004,1.0152374434668399,6.875000000000001,3.655672222777778,3.284494565217391,3.634177419354839,3.471623126552463,1.1130087254466485,653,Std,Adversity,0,2
MAC002763,10353.3120014,15.854995407963246,4.564154238082167,39.271,18.64239444111111,13.253331524456524,17.69682796612903,15.121417558244113,1.4066193847253203,653,Std,Comfortable,0,4
MAC002764,3513.5589999,5.380641653751914,1.0712950498233358,7.968,5.927844440555556,5.049673914130435,5.6609247322580645,5.269008564668094,1.1739061506648183,653,Std,Affluent,0,3
MAC002765,10365.8810023,15.874243495099542,10.03933511535953,57.22399949999999,21.773944455555558,8.50092391304348,15.868881724193548,15.876379018415417,2.5613618139535017,653,ToU,Affluent,1,3
MAC002766,1876.1570000000004,2.8731347626339976,0.43614253759467525,4.508,3.1986722222222226,2.5607228260869572,2.849994623655914,2.882351177730193,1.2491281526091451,653,Std,Adversity,0,2
MAC002767,1976.4609997,4.033593876938776,2.030587208435062,15.262,4.9292444444444445,3.5666358695652174,4.1403,3.9909114277142854,1.3820426986853116,490,Std,Affluent,0,3
MAC002768,6510.0669998,9.969474731699847,2.0201256812264705,17.888999900000005,10.638138892777778,9.101353260326087,10.75016666344086,9.658535332762316,1.1688523035687912,653,Std,Adversity,0,2
MAC002769,1619.1350002,3.5046212125541123,1.5611205493428861,15.166000200000004,4.064144444444445,3.1586149436781614,3.849643940909091,3.366612121212121,1.2866852181186068,462,ToU,Comfortable,1,4
MAC002770,10201.539999300001,15.622572740122513,5.423338427551868,53.7989998,18.18058332888889,14.450347825543476,17.729344082258066,14.78347323340471,1.2581414849136088,653,Std,Adversity,0,2
MAC002771,1744.353,2.671290964777948,1.874950389002844,15.669000000000004,1.355388888888889,3.8432880434782613,2.670634408602151,2.6715524625267673,0.3526637922767922,653,Std,Adversity,0,2
MAC002772,3271.2699995,5.009601836906585,1.6949894282224551,13.536,6.013244442222223,4.072027173369565,5.535827958064516,4.800012846466809,1.476719753941761,653,Std,Affluent,0,3
MAC002774,4027.8349983,6.3832567326465925,4.1560661661670695,35.906,5.32097468164557,6.996749996739129,6.7468499955555545,6.238141904878049,0.7604922176200692,631,ToU,ACORN-U,1,1
MAC002775,5969.3580002,9.1414364474732,2.1716106378584774,34.67900020000002,9.97102222388889,8.764972825,9.61281720483871,8.953691649036402,1.137598630979242,653,Std,Adversity,0,2
MAC002776,9288.5899986,14.22448698101072,5.54283406187882,38.0589999,19.677805559444444,10.088097827717391,15.481338706989249,13.723899355674519,1.9505960335538162,653,Std,Comfortable,0,4
MAC002777,4789.9189998,7.335251148238898,1.5052646288355835,12.423,8.263044443333335,6.761831521739131,7.158623655913978,7.405599571306211,1.2220125856072068,653,Std,Affluent,0,3
MAC002778,6867.7959993,12.933702446892656,3.9601857353298238,39.6790001,16.39086667333333,10.705391302717391,13.67073683881579,12.63811081741425,1.5310851027077985,531,Std,Adversity,0,2
MAC002779,2211.4370000000004,3.3865803981623284,0.6452171235698057,6.311000000000003,3.665938888888889,3.12054347826087,3.3576559139784945,3.398100642398287,1.1747754003916573,653,Std,Affluent,0,3
MAC002780,8139.935998,12.465445632465544,2.9726256779843183,24.847999999999995,11.862822221666667,12.466108690760867,13.396134403225807,12.094764451820128,0.9516057949063836,653,Std,Comfortable,0,4
MAC002781,2555.4499998,3.9133996934150077,0.9577044460730392,7.526999999999997,3.9399777772222224,3.8625923907608697,4.002301076344086,3.8779914338329764,1.0200343082050656,653,Std,Adversity,0,2
MAC002782,7804.5660009,11.951862175957121,3.4501476372832913,33.0439998,10.233999997222224,12.650635871195652,13.00936559731183,11.530672376445397,0.8089711293922371,653,Std,Adversity,0,2
MAC002783,6428.1019999,9.843954058039817,2.6914872046003713,28.64399969999999,10.792022222777778,8.615994565217392,9.887698923655915,9.82653104946467,1.2525566129983823,653,Std,Comfortable,0,4
MAC002784,5010.1390001,7.672494640275651,3.3627589065259866,17.980999899999997,8.92213889,6.137913044021739,7.361672046774194,7.796291219271948,1.4536109215621982,653,Std,Affluent,0,3
MAC002785,6877.0970001000005,10.531542113476265,2.747849022191627,19.925000100000005,12.232683334444443,9.388402174456523,11.015516133870968,10.33878158286938,1.3029567549598307,653,Std,Adversity,0,2
MAC002786,3204.2600002,4.906983154977029,3.1806484984425176,18.3710001,6.015166667777779,3.7310163043478264,4.1729247306451605,5.199349037044968,1.6122055131634443,653,ToU,Adversity,1,2
MAC002787,5493.5280007,8.412753446707503,3.1599609198023884,22.85600000000001,10.812922222777777,6.571614130434783,9.132811827956989,8.125963598929337,1.6453979741906135,653,Std,Comfortable,0,4
MAC002788,3401.224,5.2086125574272595,1.719454261838251,10.666,5.030783333333334,5.634304347826087,5.171876344086022,5.223244111349037,0.8928843970578177,653,Std,Comfortable,0,4
MAC002789,3813.9370000000004,6.31446523178808,1.979027486421564,19.843,6.699694445,6.081246666666667,6.38166279127907,6.287710647916668,1.1016973509767156,604,Std,Comfortable,0,4
MAC002790,7656.5699978,11.725222048698315,3.6868874722288405,24.903,13.373833326666666,9.5368967375,12.398177411290323,11.457192717987152,1.4023253362652164,653,Std,Affluent,0,3
MAC002791,2729.7290000000003,4.18028943338438,1.43505161740874,11.633000000000004,4.287427777777778,4.102663043478261,2.9746344086021503,4.66048608137045,1.0450350631544458,653,Std,Affluent,0,3
MAC002792,1914.3490002,2.9316217460949465,1.7960680573818713,12.576,2.4721888888888888,2.5479782608695656,3.5426666655913976,2.6882505361884377,0.9702547139434677,653,ToU,Affluent,1,3
MAC002793,7057.7980004,10.808266463093416,1.9114164374050144,16.250999999999998,11.00445,11.169331522826086,11.465172044623655,10.546629550535334,0.9852379251410839,653,Std,Adversity,0,2
MAC002794,9393.7009998,14.385453292189892,2.571207777010247,29.414999900000005,15.171455553888887,13.938657608152173,15.191247312365592,14.064516059314776,1.0884444465133611,653,ToU,Comfortable,1,4
MAC002795,5413.606000700001,8.290361409954059,2.102632652034036,14.227999999999998,9.083122223333334,7.8131195657608705,8.518844088172044,8.199359743683084,1.1625473006442446,653,ToU,Comfortable,1,4
MAC002796,3217.7439997,8.626659516621984,1.6161550385617636,14.273999900000002,9.020704080612246,8.342945651086955,9.337783016981133,8.344340823595507,1.0812371764881166,373,Std,Comfortable,0,4
MAC002797,4811.3499999000005,7.379371165490799,2.3301430484625394,16.678,9.106866665555556,5.986262295628416,7.543758063978494,7.313757510729614,1.5212940386711724,652,ToU,Affluent,1,3
MAC002798,3939.2619999000003,6.032560489892803,1.889215426751703,19.491999999999987,6.690077777222221,6.012554347826089,6.48147311827957,5.853764453747324,1.1126846058292166,653,ToU,Affluent,1,3
MAC002799,6437.6710001,9.858607963399693,2.2486667654428447,17.316,11.250927778333335,8.671842391304349,9.901532258064517,9.84151177751606,1.2974090133610061,653,Std,Comfortable,0,4
MAC002800,2131.719,3.264500765696784,0.6219542415674222,5.670999999999999,3.538383333333334,3.079385869565218,3.2101559139784954,3.286145610278373,1.1490544979276742,653,ToU,Affluent,1,3
MAC002802,6057.1280018,9.275846863399693,4.355369624810029,23.520000100000004,10.937544448333334,7.258608699456523,9.80070968172043,9.066800858672378,1.5068373836317808,653,Std,Adversity,0,2
MAC002803,4692.201,7.185606431852986,1.6343530259016579,13.713000100000002,8.08702222222222,6.575701086413043,7.0329462360215045,7.2464089937901495,1.2298340338337288,653,Std,Adversity,0,2
MAC002804,7856.5560025,15.968609761178863,5.083755604082175,33.628,17.803744453333334,15.055559779891308,16.268550005714285,15.849315345738637,1.1825361216111319,492,Std,Affluent,0,3
MAC002805,9184.5260002,14.065124043185298,3.3712623310854224,24.128000000000004,14.138011111111112,13.511788044565218,14.440623656451613,13.915567452034262,1.0463463472143073,653,Std,Affluent,0,3
MAC002806,4575.1460001000005,7.006349157886677,2.615813674503809,22.88000000000001,8.624888887777777,4.916576086956522,7.029591399462365,6.997092076659529,1.7542466507154448,653,Std,Adversity,0,2
MAC002807,9617.6999992,14.72848391914242,3.556604346525078,29.79899989999999,15.895044443888889,12.777135869021738,14.731005372043008,14.727479657387581,1.244022397727189,653,Std,Affluent,0,3
MAC002808,6271.1279983,9.603565081623278,2.5039724613908496,18.454,11.687166661111112,8.29025543423913,10.348865590860216,9.30672162398287,1.4097473044190276,653,Std,Adversity,0,2
MAC002809,2169.4019998999997,3.3222082693721284,0.5299758118690295,5.630000000000003,3.6785166661111117,3.101798913043478,3.5090376338709675,3.247796573875803,1.185929708309831,653,ToU,Affluent,1,3
MAC002810,7141.653,10.936681470137826,2.881565949191864,29.1960001,10.811677778888889,11.103217392934782,12.556698928494624,10.291449677301927,0.9737426929986889,653,Std,Affluent,0,3
MAC002811,12707.0109993,19.45943491470138,12.490885725141418,84.14799979999998,28.087472228333333,15.867195651630432,19.52727957634409,19.43241327216274,1.7701597103132398,653,ToU,Affluent,1,3
MAC002812,4967.5970001000005,7.619013803834356,1.114580112919141,11.079000000000004,8.019372222222223,7.3220923913043485,7.416849462365592,7.699706008798283,1.0952294369457178,652,Std,Affluent,0,3
MAC002813,4358.562000100001,6.68491104309816,2.125881640843785,16.4729999,7.739438887777778,5.714222827173914,6.613822580645161,6.713285407939915,1.3544164740227678,652,Std,Affluent,0,3
MAC002814,10311.2689985,15.814829752300612,4.456026272269617,33.45499999999999,18.298444441111112,14.106423910326088,16.020494622043014,15.732740340772533,1.2971709385924148,652,ToU,Affluent,1,3
MAC002815,1307.2270001000002,3.5814438358904113,1.9625064449660683,11.213999999999997,3.948433333333334,2.741967391304348,3.4129230788461538,3.6485938693486593,1.4399995805404135,365,Std,Affluent,0,3
MAC002816,4430.0710005,6.794587424079754,1.0445325451291236,9.86,6.679538888888889,6.95120652173913,7.032408603225806,6.699663090772533,0.9609177783858951,652,Std,Adversity,0,2
MAC002817,6935.117998000001,10.63668404601227,4.447380978093536,30.4280001,12.110422217777778,10.089429346195653,11.224747307526883,10.4019635167382,1.2003078273238852,652,Std,Affluent,0,3
MAC002818,10524.7250006,16.142216258588956,3.9183294347534914,28.80799989999999,17.826750004444445,14.624989129891306,16.419698924731186,16.031461374678113,1.21892389985339,652,Std,Comfortable,0,4
MAC002819,6900.4880015,10.583570554447853,3.3290560867644112,29.9759999,11.178000000555555,10.296478261956523,11.247225806451613,10.318678114806866,1.085613802171785,652,Std,Adversity,0,2
MAC002820,8351.9209991,12.809694783895706,4.948995592663521,36.46,14.79085,11.84448369673913,13.162860213978496,12.66873175815451,1.2487541989962658,652,Std,Affluent,0,3
MAC002821,5774.5369999,8.870256528264209,2.685770715643694,19.6979999,9.940883333333334,7.645114753551914,8.628102702702703,8.966390557725324,1.3002920627741716,651,Std,Adversity,0,2
MAC002822,2916.0570000000002,4.472480061349693,0.48092830220304594,6.91,4.757650000000001,4.153690217391305,4.591408602150538,4.425010729613734,1.1454029081603248,652,Std,Comfortable,0,4
MAC002823,12353.1140028,18.946493869325156,4.17814089347822,36.79699999999999,19.779261115555556,17.905625001086957,20.874897859139786,18.176787555793993,1.104639464398221,652,Std,Adversity,0,2
MAC002824,8473.8740009,12.996739265184049,6.387268946111565,33.88800009999999,15.610138902777779,9.60580434673913,12.556494627956988,13.172459227682404,1.625073415429653,652,Std,Adversity,0,2
MAC002825,5437.2360003,8.39079629675926,3.1741718542573505,20.086000100000003,11.391123589887641,6.1887704939890735,8.609027173369565,8.30425646637931,1.8406114365268489,648,Std,Adversity,0,2
MAC002826,3243.8680004000003,4.975257669325154,1.5479475461624765,10.815,4.846461110000001,5.258483697282609,5.234306450537634,4.871860516309013,0.9216459472639472,652,ToU,Affluent,1,3
MAC002827,3692.024,5.662613496932515,3.159383060502948,19.081,6.232400000555556,3.4316086956521743,5.595193547311828,5.689523605579399,1.81617391058545,652,ToU,Affluent,1,3
MAC002828,7797.6449995,11.959578220092025,7.094683372339792,44.10999970000001,17.670494444444444,7.268179345108696,11.595946230645163,12.104718885407726,2.43121298666402,652,Std,Comfortable,0,4
MAC002829,6625.3469999,10.16157515322086,3.588970374464865,30.89299989999999,11.799566666666667,8.902603259782609,9.799424729032259,10.306124464163092,1.3254061758053255,652,Std,Affluent,0,3
MAC002830,1518.9650000000001,2.329700920245399,1.1442075495985387,8.575000000000001,2.2471500000000004,2.2961576086956526,2.4365322580645166,2.28706008583691,0.9786562615883526,652,Std,Adversity,0,2
MAC002831,2979.1330000000003,4.576241167434716,1.1852305515005617,10.306999999999997,4.948577777777778,4.361131147540983,4.872913513513514,4.458463519313305,1.134700259098552,651,Std,Affluent,0,3
MAC002832,2860.764,4.401175384615385,1.0874264695444358,9.517,4.748544444444445,4.2261684782608695,4.254833333333334,4.459838362068966,1.1236048314840748,650,Std,Adversity,0,2
MAC002833,4026.7720001000002,6.176030675000001,1.8976761230646306,21.975000000000005,7.280900001666666,5.231896739130435,6.399247311290322,6.086935622746782,1.3916365274518505,652,ToU,Adversity,1,2
MAC002834,5564.846000500001,8.535039878067485,1.8485775298058649,14.792000000000002,9.629538891111112,7.856630434782609,8.841591400537634,8.412682403433477,1.2256574552396016,652,Std,Comfortable,0,4
MAC002835,1245.534,2.896590697674419,1.9353641242979462,9.367,2.690033333333333,2.7284685314685317,2.9220731707317076,2.8863811074918573,0.9859129091632145,430,Std,Affluent,0,3
MAC002836,3303.7160001,7.166412147722343,4.097930649317143,54.76499980000001,5.866411111111111,6.300758621264369,7.204568183333334,7.151103343161094,0.9310641039713085,461,ToU,Comfortable,1,4
MAC002837,4337.482,6.652579754601227,1.7234993084226253,10.998,6.974011111111111,6.29400543478261,7.002177419354839,6.5130407725321895,1.1080400351309758,652,Std,Comfortable,0,4
MAC002838,5340.6419999,8.191168711503067,2.0827903115795787,17.108999999999998,9.130055556111111,7.670896740217392,8.609005376344086,8.024392703648068,1.1902199540796339,652,Std,Adversity,0,2
MAC002839,12812.6420036,19.651291416564415,12.193282408119355,54.34499999999998,31.625566676111113,9.345673911956522,19.959263440860212,19.52836696051502,3.3839788965535806,652,ToU,Affluent,1,3
MAC002840,10667.916997100001,16.43746840847458,5.888989619963146,44.4139999,15.659094432777778,18.07405524475138,16.59037836864865,16.376502152801724,0.8663851777779602,649,Std,Adversity,0,2
MAC002841,2201.7499999,3.3769171777607365,2.1225075150926034,12.2249998,2.9695,2.932777174456522,4.027725805913979,3.1171523605150218,1.012521173903745,652,Std,Affluent,0,3
MAC002843,3814.9370002,5.851130368404908,1.9014262299117475,15.493000200000004,5.283561112222222,6.054103260869565,5.870225807526883,5.843508583690988,0.8727238389950246,652,Std,Adversity,0,2
MAC002844,9680.0779987,23.26941826610577,5.576929499777827,48.62099979999999,26.230433339999994,22.541937976744183,23.595166670000005,23.137358102364864,1.1636280874977576,416,Std,Comfortable,0,4
MAC002845,5169.7180003,7.9290153378834365,1.6848393984939274,16.436999999999998,8.420361112222222,7.537635869565219,7.712602150537633,8.015394850429185,1.1171088841147532,652,ToU,Adversity,1,2
MAC002846,5126.4840004,7.862705522085889,2.1308074292094377,15.162000100000002,7.9954333349999995,7.685543476630436,7.8507580677419355,7.867474248497855,1.0403210025407892,652,Std,Adversity,0,2
MAC002847,2626.4200001,4.758007246557971,3.075853949439947,14.369000000000002,7.192211111111111,4.379027174456523,4.841240506962025,4.724629441624365,1.6424217485204304,552,Std,Comfortable,0,4
MAC002848,5426.8329992,8.323363495705522,5.013025495198452,32.4550001,12.67939999666667,5.659125,9.838623653763442,7.718560084978541,2.240522652555654,652,ToU,Adversity,1,2
MAC002849,33413.2590006,51.24732975552148,21.778655142278865,161.17699979999998,48.879238904444456,68.59673370108695,50.86704838655914,51.39911588133048,0.7125592656478144,652,Std,Comfortable,0,4
MAC002850,2567.254,3.937506134969325,0.8257588652235779,7.280000000000002,4.112061111111111,3.787369565217392,4.272295698924731,3.8038776824034333,1.0857298065511796,652,Std,Adversity,0,2
MAC002851,14421.5220026,22.118898776993866,8.54692946902522,55.7580006,28.92775555777778,16.630766304891306,22.91060752688172,21.802894855364805,1.739411960220848,652,Std,Affluent,0,3
MAC002852,17612.9910016,27.477365057098282,22.335904191693917,107.601999,48.788650908284026,10.227913045108695,28.324103271739137,27.136446388621444,4.770146746747082,641,Std,Adversity,0,2
MAC002853,9370.1600009,14.371411044325152,3.7820105701490876,30.08400009999999,15.175305557222222,13.794918482608695,13.30482796075269,14.79712875579399,1.100064815626781,652,Std,Affluent,0,3
MAC002854,4027.7520014,6.177533744478528,2.3271465259400266,16.756000099999998,6.97535000111111,5.558918480978261,6.12521505483871,6.198416311587982,1.254803208605494,652,Std,Adversity,0,2
MAC002855,6773.5279987,12.315505452181819,5.969007360232206,32.996999800000005,17.98935555555556,9.57708695923913,10.676392405063291,12.976168364030613,1.8783742649247588,550,ToU,Comfortable,1,4
MAC002856,9802.2770028,15.034167182208588,6.939782304465413,34.59399989999999,18.02879444888889,11.427141310869565,12.188263451612903,16.170085838626612,1.5777168042914627,652,Std,Adversity,0,2
MAC002857,3410.8749996,5.231403373619632,1.7496475172859391,20.621,6.152188888333334,4.463815216847826,4.952930106451612,5.342553647639485,1.3782352564411289,652,Std,Adversity,0,2
MAC002858,907.82,1.392361963190184,0.5897190960558896,3.1750000000000003,1.6549611111111113,1.1387445652173915,1.4796559139784946,1.3575193133047212,1.4533194786099317,652,Std,Affluent,0,3
MAC002859,7193.2809979,11.03263956733129,4.37121752828958,26.60499990000001,13.161844437777777,8.60318478152174,11.279043004301075,10.934289697639485,1.5298802992313967,652,Std,Affluent,0,3
MAC002860,4220.9029999,6.483721966052228,1.6441340288379207,14.997,7.735761111111111,5.3235597826086964,6.4357365591397855,6.502916128817204,1.453117833534037,651,Std,Affluent,0,3
MAC002861,4430.4139995000005,6.795113496165645,1.2701715350374005,10.776999900000003,7.333955555000001,6.239798913043479,6.745005376881721,6.815113732618025,1.1753510781121899,652,ToU,Adversity,1,2
MAC002862,11359.514998,17.422569015337423,8.78876546613484,47.56199959999999,25.470661091666667,10.856315220108696,18.864946221505377,16.846856224892704,2.3461605737394087,652,Std,Affluent,0,3
MAC002863,1786.3770004,2.7398420251533744,2.266509671952005,12.198999999999998,1.5633000000000001,3.926798914673913,2.875559140860215,2.685671674248927,0.3981104293493953,652,Std,Adversity,0,2
MAC002864,12888.520999100001,19.767670244018408,4.516564830295578,41.149,20.966444446666667,18.846451082065215,22.818655924731186,18.54989484356223,1.1124876106850314,652,ToU,Affluent,1,3
MAC002865,15176.490999900001,23.31258218110599,6.177559416605316,41.4599998,23.07199999888889,22.174612024043714,22.405860217204303,23.675270966666666,1.040469115464254,651,Std,Affluent,0,3
MAC002866,3985.1640001,6.112214724079755,2.1034872038456176,14.753999999999998,6.5787222183333345,5.671483696195653,6.954166667741936,5.776156652145923,1.15996473070733,652,Std,Adversity,0,2
MAC002867,1641.3060001000001,3.704979684198646,2.017837311479209,9.793999999999995,4.832777777777779,2.5876217955128205,3.647858267716536,3.7279367091772153,1.8676515704523344,443,Std,Adversity,0,2
MAC002868,2529.801,4.034770334928229,1.1855939648151543,8.504,4.949225806451613,3.235429347826087,4.076567415730338,4.0182004454342986,1.5296962921105812,627,ToU,Comfortable,1,4
MAC002869,18117.0039918,27.78681593834356,9.894906920039286,57.4209996,29.571372205,25.72582064782609,24.30052149623656,29.178341187768243,1.1494821277165648,652,ToU,Affluent,1,3
MAC002870,3157.356,4.8500092165898625,2.2188950666577276,13.376000000000005,6.924366666666667,3.6325706521739134,4.967354838709677,4.803070967741935,1.9061885985160891,651,Std,Adversity,0,2
MAC002871,5229.805999,8.184359935837247,4.462101766741353,38.7839999,10.758347304191618,7.196668478804348,8.29312568032787,8.1407105252193,1.4949064057863342,639,Std,Adversity,0,2
MAC002872,33812.818998,51.86015183742332,37.134389651510794,125.05799970000002,91.11764999055555,12.97055978423913,52.28464514462366,51.69071888648069,7.0249584043640585,652,Std,Comfortable,0,4
MAC002873,527.1890000000001,0.8085720858895706,2.076900045671711,11.848999999999998,2.001838888888889,0.14440217391304347,0.6798817204301076,0.8599377682403433,13.86284549461741,652,Std,Comfortable,0,4
MAC002874,8570.3769978,13.164941624884793,3.446081409529829,27.334999900000003,14.590327771666669,11.803972672677595,13.082464856216216,13.19768454806867,1.2360522122680253,651,ToU,Comfortable,1,4
MAC002875,3444.6919995999997,5.731600664891847,2.176406650397324,17.384999999999998,6.098238887222222,5.768380952380952,7.6588479520467825,4.965183720465116,1.0571836153646377,601,Std,Adversity,0,2
MAC002876,4230.0009997,7.038271214143094,2.342321485108729,17.174999999999994,7.556622223333333,6.323585033333334,7.826385965497077,6.7248581386046515,1.194990023619562,601,Std,Affluent,0,3
MAC002877,3557.7089997000003,5.919648917970051,2.8059119089816362,21.810999999999996,7.0703333327777775,4.143129251700681,6.681643273099416,5.616623255813954,1.706519685176572,601,Std,Adversity,0,2
MAC002878,5824.4400001,9.675149501827244,2.6911924041523716,19.469,10.817072223333334,8.253412162162164,11.690994185465117,8.868811628372095,1.3106180450197604,602,Std,Adversity,0,2
MAC002879,2448.5979997,4.087809682303839,1.8464484114320137,15.962,4.8144887623595505,3.526197278911565,4.888239765497076,3.7680116817757012,1.365348282072681,599,ToU,Affluent,1,3
MAC002880,6428.4150016,10.678430235215947,5.688062898935182,32.919999799999985,14.067299999444442,6.7785405398648635,11.656959311627908,10.287018604651163,2.0752694243612892,602,Std,Affluent,0,3
MAC002881,9672.0040002,16.09318469251248,7.642750187575577,51.88800009999999,23.092233334444447,8.60526530612245,17.60664327602339,15.491320930232558,2.683500139677822,601,ToU,Affluent,1,3
MAC002882,1662.848,2.766801996672213,0.632795600803298,5.571000000000001,2.972366666666667,2.6313061224489793,3.274842105263158,2.564767441860465,1.1296160152906287,601,Std,Adversity,0,2
MAC002883,6586.5080002,10.977513333666668,1.626122144692906,18.91299990000001,11.619066666111111,10.28373287808219,10.94315294117647,10.991097674883722,1.129849022141163,600,Std,Adversity,0,2
MAC002884,7385.5549993,12.329808012186978,4.840912946777332,56.5870005,12.890188890000001,9.555179308965517,12.78467647470588,12.149557106293706,1.3490262321795523,599,Std,Affluent,0,3
MAC002885,4905.1240005,8.188854758764608,6.254996762878448,31.433000000000003,8.93385555611111,4.936599999310345,6.849276471764706,8.719689977389278,1.809717973431353,599,Std,Affluent,0,3
MAC002886,2124.7049996,3.5470868106844744,1.5594918143071816,7.6960000000000015,3.2711611100000004,3.445944827586207,3.579476470000001,3.5342517475524478,0.9492781586445778,599,ToU,Adversity,1,2
MAC002887,5093.1700002,9.57362781992481,2.8467649367216277,19.988,10.344690269911503,8.900468964137932,9.455460525657896,9.620894737631579,1.1622633761579637,532,Std,Adversity,0,2
MAC002888,1806.3969998999999,3.0207307690635448,1.9047835940682278,10.7869999,3.1357944444444446,3.038335616438356,3.4628165662721893,2.8465757580419573,1.0320760469655703,598,Std,Affluent,0,3
MAC002889,3096.8260005,5.169993323038398,1.5929360734534164,11.236,6.017061111666668,4.104434483448276,5.403817645882353,5.077335665967367,1.4659899359927395,599,Std,Comfortable,0,4
MAC002890,1125.703,1.879303839732888,0.5768329614252027,4.058000000000002,2.314911111111111,1.6073793103448275,1.8573705882352938,1.887995337995338,1.4401763516777797,599,Std,Comfortable,0,4
MAC002891,3635.0890002,6.068595993656094,2.790094560694487,19.142,7.896805556666666,5.006503448275862,5.8307411776470595,6.162850815850817,1.577309206104104,599,ToU,Affluent,1,3
MAC002892,4886.8410001,8.144735000166667,3.8123586910610765,23.460999999999995,9.342027779999999,6.805787673972603,8.127035291764706,8.151732559302326,1.3726591035256124,600,Std,Adversity,0,2
MAC002893,5504.514,9.189505843071787,1.6499502992994806,16.004,10.330211112222223,8.088379309655172,9.511841176470588,9.061773892773893,1.27716683893943,599,Std,Adversity,0,2
MAC002894,8052.6969995,13.443567611853089,2.4620527470660636,19.9419998,13.405538887222221,12.875793102068966,13.835741180588235,13.28816083636364,1.041142688439553,599,ToU,Comfortable,1,4
MAC002895,4125.7379999,6.887709515692822,1.1761353721278875,10.506000000000002,7.045144445,7.171841379310345,7.067852940588235,6.816324009324009,0.9823339767371563,599,ToU,Affluent,1,3
MAC002896,10826.3739998,18.074080133222036,4.432631945742248,36.79899999999999,20.258861109444446,14.886903444827583,17.310358818823527,18.37672028111888,1.3608511550890847,599,Std,Affluent,0,3
MAC002897,7741.058998400001,19.89989459742931,4.533719872246396,32.5620001,22.812177770000005,15.993982760344826,21.175318166363645,19.397039426881722,1.4262974198185745,389,ToU,Affluent,1,3
MAC002898,1231.51,2.055943238731219,1.284708864427263,6.540999999999999,2.722183333333333,1.5865586206896551,1.5852647058823532,2.2424592074592073,1.7157775212696,599,Std,Adversity,0,2
MAC002899,2051.746,3.419576666666667,0.5917194018618862,6.108,3.4391000000000007,3.3763493150684933,3.248470588235294,3.487223255813954,1.0185850634785907,600,Std,Adversity,0,2
MAC002900,8080.6109986,13.467684997666668,4.09803218598616,37.037,15.209599992777779,11.96358904109589,14.682123527058824,12.987558137209303,1.2713240708292064,600,Std,Adversity,0,2
MAC002901,7826.6709980000005,13.06622871118531,4.242787163845763,31.14000000000001,13.850822221666668,12.413206895172413,15.31897646882353,12.173531464568763,1.1158132803892984,599,ToU,Affluent,1,3
