LCLid,log_consumo_mediana,intensidad_pico_diario_clip,ratio_invierno_verano_clip,ratio_finde_semana_clip,share_madrugada,share_manana,share_tarde,share_noche,peak_to_avg_period_clip,periodo_pico_sin,periodo_pico_cos
MAC003330,2.978560682045664,2.1327893015000523,1.8733768670877526,1.0539320024595427,0.1334109479395335,0.16634349028893328,0.24900312314314063,0.4512424385224966,2.255463291341573,-0.9659258262890684,0.2588190451025203
MAC003331,2.6916497831228816,2.3197157263964234,1.407363135545233,0.8562783421049086,0.1514680238404444,0.21702250923742528,0.2884312322386731,0.343078234546301,1.5560042146388635,-0.7071067811865477,0.7071067811865474
MAC003332,2.6197288755954458,2.096155541507741,1.7116822458187189,1.019582390977324,0.11236100731149745,0.15020554528116986,0.2708730027572908,0.4665604444958733,2.400928786036306,-0.923879532511287,0.38268343236508917
MAC003333,2.515920707356595,2.6122207511175017,2.19490157704241,1.039782510514086,0.08489292851234484,0.16802109819216668,0.3047503453196385,0.4423356277842574,2.5689403069996155,-1.0,-1.8369701987210297e-16
MAC003334,2.8612003805958848,1.7125260064188426,1.2311748386859023,1.1076125396699104,0.09710366197116707,0.26182921813611426,0.37135682545489945,0.26971029431807153,2.408818783994208,-0.9659258262890683,-0.25881904510252063
MAC003335,2.1358218751159437,2.4600574066151446,1.4874826025332473,0.9459940370466801,0.08296489822380837,0.24259606495567984,0.2613470387928172,0.4130919977679895,2.111813334838401,-1.0,-1.8369701987210297e-16
MAC003336,2.361325588016646,2.785419037288892,3.1587591138398996,0.9802752854564961,0.131366477264682,0.25862803308485743,0.316215644389246,0.29378984490148086,1.7200125661783057,-0.9659258262890683,-0.25881904510252063
MAC003337,2.7065824578271753,2.539884788452,1.8030440681335025,0.9793599224427517,0.11945914951746833,0.20536888239202944,0.2681319620109651,0.407040005924156,1.7753658542828088,-0.923879532511287,0.38268343236508917
MAC003338,1.9213246735826988,2.2656842329935762,1.3888280322304618,0.955830899509089,0.11041438452248772,0.22963121109339107,0.24914467562308937,0.41080972843655367,2.1243748212012328,-0.9914448613738105,0.13052619222005127
MAC003339,2.8902050773390657,2.206852247478131,1.3664792500074345,0.9664196518646513,0.11589110650402501,0.24496051159003546,0.33467418456446935,0.30447419722935254,2.361017160126779,-0.9914448613738104,-0.13052619222005163
MAC003340,2.4437373727499296,2.3054588417969453,1.7119668976582132,1.0103133279423937,0.12304076004258664,0.1941034608396306,0.30455077273550546,0.3783050062126571,1.7760376435802574,-0.6087614290087209,0.7933533402912349
MAC003341,2.3029850130153724,2.0481903928635483,1.1727893119336148,0.9813529785166154,0.11820205906941504,0.2907149552899261,0.2997194918417761,0.2913634935887958,1.767685953585474,0.8660254037844387,-0.49999999999999983
MAC003342,2.403877344475918,2.0494034681968287,1.600594649204413,0.9810340115343127,0.05159119707066324,0.2022404656507855,0.28129446484582804,0.4648738722350467,2.895478706306118,-0.9914448613738105,0.13052619222005127
MAC003343,2.915335336481962,2.183824197774787,1.0668621907546008,1.2350519468644092,0.21560476486690616,0.1640902264694972,0.24766188239071524,0.37264312608763256,1.6142832206629927,-0.9659258262890684,0.2588190451025203
MAC003344,3.4758099883712013,2.8871743399968297,2.612556501829391,0.984158877236419,0.18779754392217904,0.21692135991224312,0.29327181148978854,0.3020092846161112,1.3853285140524305,-0.9238795325112868,-0.3826834323650895
MAC003345,2.601503804788011,3.002220911572519,1.679367559518904,1.1411552318554623,0.10038388128953672,0.2575915042011905,0.2574416327376162,0.38458298140789154,2.088853678014598,-0.8660254037844386,0.5000000000000001
MAC003348,2.5397893279565897,2.2812394063756867,1.7746200288108371,0.9869884723272065,0.07621375527728778,0.32934380353768455,0.2729845089841623,0.32145793200792927,2.188329373030204,0.7071067811865476,-0.7071067811865475
MAC003349,3.019644098482163,2.3281767717025037,1.2094492061738127,1.1823235353326247,0.16940336642546325,0.22870842150339074,0.24223221368558662,0.35965599829208156,1.744343612155508,-0.8660254037844386,0.5000000000000001
MAC003350,2.7588066847659953,1.8797115209311346,0.7396452046861018,1.1358856872533056,0.18759501777674975,0.25232720409534054,0.2653997934076377,0.29467798458951733,1.634122502687338,-0.9914448613738104,-0.13052619222005163
MAC003351,1.6276706806951602,2.536594266734019,1.2890704594475686,1.0382820335266167,0.06682642294000536,0.23342025675050426,0.33271429283226706,0.3670390270167421,2.287446020940113,-1.0,-1.8369701987210297e-16
MAC003352,3.5359904750906983,3.304039739416066,1.209092845272756,0.9742984962142117,0.1451805593377798,0.25694042243391707,0.279148008715831,0.31873100945588995,1.6280534196613874,-0.8660254037844386,0.5000000000000001
MAC003354,3.0814511489565284,2.370926895275297,1.4758979317755183,1.0610976097567424,0.15058340622458358,0.25568204047507637,0.2810133219264854,0.3127212312896903,1.509250849480061,-0.8660254037844386,0.5000000000000001
MAC003355,2.972412468232374,2.7389251562915757,1.9273147197740428,0.9880814609538503,0.12992953853117648,0.2050266626551423,0.2913579293928382,0.3736858693175633,1.7857239751943734,-0.923879532511287,0.38268343236508917
MAC003356,3.2661028632308824,2.594825175498904,2.7409507579674846,1.0106027908331552,0.16504131434233457,0.24965357126125748,0.268599535461208,0.3167055788775578,1.4993977992968173,-0.9914448613738105,0.13052619222005127
MAC003357,2.9517281380559366,2.1238039362013956,1.3714477706016495,1.0473802618372812,0.15822398029993484,0.19365167150746043,0.24783943743151166,0.40028491065802135,1.974181915285194,-0.9659258262890684,0.2588190451025203
MAC003358,2.0951918394664046,1.9303426225551459,1.13875403320636,0.8883838792179484,0.14821418849861603,0.25034175903016304,0.24455717810613475,0.3568868740860423,1.5422406398351634,-0.38268343236508956,0.9238795325112868
MAC003359,1.7712165679967256,1.5549550807165884,1.2881374889802473,1.285006652019968,0.16045432021869313,0.2796293701762939,0.2459980476743684,0.31391826151260965,1.8800552532432304,-0.7933533402912357,0.6087614290087199
MAC003360,1.9235915020916736,1.8329735977400785,2.5704569281318803,0.8994363447508665,0.095385548652933,0.300960672366638,0.2020096094217532,0.40164416921281154,2.2175905832410012,-0.9914448613738105,0.13052619222005127
MAC003361,2.2448500423428075,1.7023745875437621,1.103329482063943,1.04693472176629,0.131621158352603,0.23349914064168562,0.27393997441798995,0.36093972635867405,2.0808194734812417,-0.9914448613738105,0.13052619222005127
MAC003362,1.2749437181965153,2.6899327079663693,0.729065897963182,1.035674714109294,0.26638298602609123,0.2416529943027335,0.2516445690115571,0.24031945003412822,1.1338504627403299,-0.7071067811865471,-0.7071067811865479
MAC003363,2.4802290602368893,3.703301924018119,5.376570817386024,1.0246924359254093,0.09111745664446878,0.222259953003201,0.3533910337344294,0.3332315564475155,1.6981591101713551,-1.0,-1.8369701987210297e-16
MAC003364,3.1747358318739995,2.3155398957167965,1.7274729328858498,1.1535059806372274,0.131206703765481,0.2582976761370836,0.26375672009735,0.3467388999179858,1.7809282490945098,-0.9659258262890684,0.2588190451025203
MAC003365,1.7112722183153684,1.8888113912663513,1.2768284729189092,1.1777628212616074,0.0710613771167991,0.2640367395836069,0.3770418321263105,0.28786005075122123,3.3965881754358245,-0.9914448613738104,-0.13052619222005163
MAC003366,1.6688382557155481,3.587561605158912,1.6601254964138576,0.9559929084010924,0.1064052817284235,0.25586856023883164,0.27687402903839553,0.3608521285999767,2.1102451051494824,-0.9914448613738104,-0.13052619222005163
MAC003367,1.5621366393160874,3.147150191710499,1.8887766452286483,1.2182704160575772,0.11732407109804599,0.26457367468126325,0.18246187845020487,0.4356403752703683,2.168138714403322,-0.7933533402912357,0.6087614290087199
MAC003368,2.18891234850547,3.0361323641506126,0.24329013609423292,0.9367180731563277,0.08571565812522694,0.29833661490904556,0.25331927758955697,0.3626284491151082,2.1093538560940033,-0.9914448613738105,0.13052619222005127
MAC003369,2.47494048547615,2.70164410501318,1.1995617294369239,0.9558363657201798,0.08150049995937059,0.310797148838399,0.36185257909658136,0.2458497719331254,2.1900855470595593,0.130526192220052,-0.9914448613738104
MAC003370,1.9100608890186819,2.583014822730314,1.5638325611740993,1.1984067137443821,0.15096484283590073,0.3130793793024029,0.22918459219994253,0.3067711853416547,2.0163474503867045,0.8660254037844387,-0.49999999999999983
MAC003371,2.4574498035549612,1.8648934800647206,1.2737692580414133,1.2794239949210022,0.1367771592255878,0.19469696172117257,0.22390292503781714,0.4446229538434112,2.20019355347802,-0.7933533402912357,0.6087614290087199
MAC003372,2.382043014328761,1.4935751943410436,1.1388218984253842,0.9965604150394547,0.11030361697882328,0.34176127194971256,0.20365631139585164,0.344278799480046,2.8516086781060848,0.6087614290087209,-0.793353340291235
MAC003373,1.2728456686123113,1.583894755490247,1.1733541516089483,1.04921953166293,0.12380411817197859,0.3450093242593364,0.3306784350946855,0.20050812170177781,2.4788586517803615,0.130526192220052,-0.9914448613738104
MAC003374,2.910963831123161,2.522935689673079,0.9610914180288859,1.0149131994242155,0.09131496029936992,0.27874905169927183,0.328211354400192,0.30172463348956335,2.014053978797709,-0.9914448613738105,0.13052619222005127
MAC003375,2.43781504225415,1.6784152718174532,1.0111982860130064,1.0438550237945667,0.15041578723159194,0.20731723708339908,0.26009957823477564,0.3821673972660814,1.704048012331053,-0.7071067811865477,0.7071067811865474
MAC003376,2.0245892901316855,2.092998987196709,1.0900462400166566,0.7610714295453912,0.13422166082352102,0.29000827105007093,0.28400677311122496,0.29176329472547957,2.0104261915045836,0.9914448613738104,-0.1305261922200516
MAC003377,2.0563008492381933,1.9395541491176964,1.2889607343410803,1.1825720334109238,0.12770893067398287,0.17201817444740183,0.21309451573000532,0.4871783788715595,3.3133064413416395,-0.923879532511287,0.38268343236508917
MAC003378,1.9262175157095773,2.7280096168104455,1.5061955961291769,1.0091396868767137,0.13749893095175073,0.22667253958698982,0.2141936475277433,0.4216348816269922,2.272059987963773,-0.5000000000000004,0.8660254037844384
MAC003379,1.3716882087305284,1.9768277369623455,1.0736789535213809,1.155665693950349,0.09997123806304593,0.29064227474133075,0.2948642658195853,0.3145222207439086,2.2789367877926106,0.6087614290087209,-0.793353340291235
MAC003380,2.6935793346737533,1.5801264813539984,0.9449989811590105,1.131420565759971,0.15792601665232517,0.2715955000635478,0.35370581245841476,0.21677267068724135,1.4999001503818807,-0.38268343236508967,-0.9238795325112868
MAC003381,2.463810686493266,1.9156837810708485,1.220392934017735,1.0852146573847954,0.0986163934740458,0.21478194597342448,0.30802075517692235,0.37858090519802384,1.9026187131006014,-1.0,-1.8369701987210297e-16
MAC003382,1.7675521555277924,4.1999824855463705,1.67335337913151,1.1129959682009447,0.09630778688190365,0.2747138662130502,0.2795398078661523,0.3494385386762865,1.810902858715419,-0.7933533402912357,0.6087614290087199
MAC003383,2.885415049243121,1.4582989301319833,1.2766721013788893,0.9941123836704003,0.15429972985907972,0.23668523758988014,0.2242722623492685,0.38474276992387124,2.321884410673243,-0.923879532511287,0.38268343236508917
MAC003384,1.5216989981260933,3.9160661429660264,1.4998117142280623,1.1993081440623463,0.07635647256784012,0.3030119444578861,0.31526967038336423,0.3053619120987697,1.8636911118287818,-0.9914448613738105,0.13052619222005127
MAC003385,2.2268912486248458,1.5537160026821184,1.0847701770626759,0.9758311488866707,0.12861913259506683,0.25167909345765516,0.260205403923008,0.35949636979651906,1.6716421517457731,-0.6087614290087209,0.7933533402912349
MAC003386,2.4363289630436413,2.110810217578898,1.5372165368159716,1.1867785646351927,0.0906773990549836,0.23868845688075582,0.28556287484437626,0.3850712690505751,2.1639485175915993,-0.8660254037844386,0.5000000000000001
MAC003387,1.4845547302874103,2.5461220133940357,0.8169753034855763,0.9880858230914783,0.1675644017438541,0.238490475479387,0.278258500753776,0.31568662147818555,2.1342779611624025,-0.9659258262890684,0.2588190451025203
MAC003388,3.353406717825807,2.1669764959412134,1.180365311437384,1.2359913728098302,0.11358117595105245,0.21123002171898458,0.2996203261494193,0.3755684761135794,1.9398551391727274,-0.9659258262890684,0.2588190451025203
MAC003389,2.597937671750046,1.8965423303253472,1.436428403733721,1.0136564488777895,0.1734749352094094,0.2594896723353389,0.24840703286048949,0.318628359440184,1.4117289561597939,-0.7071067811865477,0.7071067811865474
MAC003390,1.5638127344078248,3.2112563372053042,2.1354564793558906,1.014451636207514,0.11533688864871997,0.22424921036293521,0.3112215198076425,0.3491923808101754,2.348846864456007,-0.9914448613738105,0.13052619222005127
MAC003391,2.5421530384617532,2.286544168062165,1.6450477492653155,1.1103009853526564,0.09934408974428843,0.22871717734469896,0.2606155006097325,0.4113232321444837,1.9176889723266315,-0.7933533402912357,0.6087614290087199
MAC003392,1.809108107562668,3.158979324143327,2.220127063050717,0.9415395386491412,0.09250840482166264,0.362186692986412,0.2560366366167233,0.28926826521548243,2.644814713509267,0.6087614290087209,-0.793353340291235
MAC003393,2.145346316567554,5.453340148018266,1.3861690376345057,0.9535420612494586,0.1525905491935804,0.25955153682967325,0.2452614068897064,0.3425965068532316,1.6523120014251207,-0.38268343236508956,0.9238795325112868
MAC003394,3.195279615108521,6.129715908640875,1.5433760609360847,1.2703680228973284,0.14663531429118692,0.213280764159132,0.24311041555130164,0.39697350592710245,1.9466498789868605,-0.8660254037844386,0.5000000000000001
MAC003395,2.163093114175447,1.9745772381677986,1.1586656074110293,0.9251754376395533,0.0914034816529833,0.2516215958201879,0.27106816343538315,0.38590675884472136,2.390945859936461,-0.9659258262890684,0.2588190451025203
MAC003396,2.1545490141666415,3.0906294516400363,1.1682068364175193,0.9245837353608903,0.15292321826431868,0.25136673109004,0.2861691783933996,0.30954087201079117,1.4281931007043311,-0.9914448613738105,0.13052619222005127
MAC003397,2.1424163408412245,3.250991977925748,1.1771674918541792,0.905088915706949,0.11232632550488363,0.23981482623280398,0.3018832816093499,0.345975566395247,1.910117239550279,-0.9659258262890684,0.2588190451025203
MAC003398,2.44746435431213,2.525792425142171,1.1008318241112627,1.326766351638503,0.12320045014814991,0.19906696136172852,0.2216451981273199,0.456087390186617,2.3799283459416096,-0.7071067811865477,0.7071067811865474
MAC003399,2.52268401412203,1.985188378075239,1.0573849387040544,1.0941796714773986,0.21619470271390498,0.21915383944384811,0.22453228613137935,0.34011917154430565,1.5667190720474176,-0.7933533402912357,0.6087614290087199
MAC003400,2.545609692058883,2.006996564080533,1.5643205895554864,1.1313821987442891,0.10407770354681749,0.252556968561818,0.23906484151942875,0.40430048621167186,2.018607985688993,-0.6087614290087209,0.7933533402912349
MAC003401,2.3451655405291643,1.5140237592475965,1.316529963048337,1.1018618416683879,0.1551715318208451,0.22312152766113788,0.24519281423817704,0.37651412607604423,1.9866466454979477,-0.8660254037844386,0.5000000000000001
MAC003402,2.7969764102966117,2.0247889368339944,1.4687830824576584,1.0152268493995544,0.12295556532584508,0.25247034483444175,0.2652409440145602,0.3593331457003486,1.6276785844506014,0.3826834323650899,-0.9238795325112867
MAC003403,1.826804810970856,2.1342970483201076,1.2901161138328292,1.1471276521273137,0.14570338450775183,0.2708931370726322,0.278793147279909,0.3046103308114154,1.5627868835366214,0.258819045102521,-0.9659258262890682
MAC003404,1.9217638157986414,1.9891513735288369,1.2592026371416067,1.3150147177625688,0.13632668258104677,0.2317165320545344,0.2756355868980039,0.35632119814418683,1.6513624916711775,-0.6087614290087209,0.7933533402912349
MAC003405,1.7737652058557762,2.309708356212412,1.125219058210709,1.1086611354904323,0.14568447439494078,0.1799286402461193,0.3109674058322582,0.36341947914095374,2.5912901906204686,-0.9914448613738104,-0.13052619222005163
MAC003406,2.5677147609753153,2.7196207810548763,1.2805104553490594,1.0359646537179974,0.11275520576639003,0.22103770724197574,0.3119880579436946,0.3542190288947123,1.7902223005992868,-1.0,-1.8369701987210297e-16
MAC003407,2.0612775710521647,3.5996955611761656,0.9519861942816932,1.2248319826887215,0.13483782967554825,0.20956182025618375,0.23479244151717807,0.4208079082606989,2.137397545706456,-0.7933533402912357,0.6087614290087199
MAC003408,3.1261682531394084,1.8192208476714455,1.23706631003908,1.0554250876755225,0.08750984769487334,0.2838737835607754,0.3047742796628048,0.3238420889905219,1.8005200243995954,-0.9914448613738105,0.13052619222005127
MAC003409,1.4562867329399258,2.428375465146126,0.8547407171480699,1.005903087715943,0.1814458300353003,0.21074722722329942,0.2454051294431257,0.3624018126979714,1.547462605784354,-0.923879532511287,0.38268343236508917
MAC003410,1.8429277558024546,1.387449100583858,1.192644325048936,1.081918582075851,0.12373078211744193,0.20416959993973166,0.34767402576762024,0.3244255918044829,2.0066748287351017,-0.9914448613738104,-0.13052619222005163
MAC003411,2.3198354464005733,1.8463620999197805,1.1891298204866003,0.9924655132909497,0.10320711268677026,0.244781023822829,0.31954131051213713,0.33247055275566795,2.5417000926203492,-0.9914448613738105,0.13052619222005127
MAC003412,1.984581260655876,2.0577645443138004,1.5778993109779913,1.0533817162039265,0.04750369117828348,0.2845341582008175,0.36452446252544435,0.30343768780446556,1.920724360711127,-0.9914448613738105,0.13052619222005127
MAC003413,2.7472068096367317,1.7039481642443404,1.0165733409089102,1.0537268679222138,0.10414567282319732,0.22487492251375144,0.35913941468130417,0.3118399898475833,1.9641764444815604,-0.8660254037844384,-0.5000000000000004
MAC003414,2.5237667209947148,1.8844635049360354,0.9098375079672998,1.05680501707171,0.1727302383002586,0.2248710844223896,0.2916930264213378,0.3107056506838683,1.5102451670801198,-0.9914448613738104,-0.13052619222005163
MAC003415,1.826804810970856,2.0048619081031465,1.1353100256788033,0.8663768054352122,0.11470954366269792,0.2525623633128569,0.3019652958257037,0.33076279683141707,1.985791036252383,-1.0,-1.8369701987210297e-16
MAC003416,1.9731083308852193,1.9553201059009921,1.263616926750051,1.102974605425424,0.16644928237018727,0.19375529079347006,0.24464569341360193,0.39514973311468565,2.0397288105428513,-0.8660254037844386,0.5000000000000001
MAC003417,2.8430180615126948,2.033808619140059,0.9754604041131507,1.0805794885942497,0.14613019095823357,0.21633528240710154,0.2925363351782451,0.3449981913382891,1.5451397443223003,-0.8660254037844386,0.5000000000000001
MAC003418,2.3496117984218006,2.4656046192412164,1.181212795717474,1.1331693695338214,0.06984284246414472,0.34736151132789206,0.3440866603752117,0.23870898562495632,1.9730393375881194,0.8660254037844387,-0.49999999999999983
MAC003419,2.966123220049873,3.1310445356708354,3.3559912158476357,0.9410430963776557,0.1518927757241569,0.3067471330461757,0.3209706616104821,0.2203894295385147,1.5249668250084119,-0.9238795325112868,-0.3826834323650895
MAC003420,1.510832308679978,4.135924977986899,1.5586985940167934,1.0240783149243418,0.10838021293045724,0.2575700718447917,0.32172559669314016,0.3123241179993412,1.8591721641552552,-0.9914448613738105,0.13052619222005127
MAC003421,2.20684482071321,1.4741362194638374,1.209080087302362,0.9395488676937894,0.14869416199325572,0.20325318052760255,0.2545389146970713,0.393513742539856,2.0650489688872042,-0.6087614290087209,0.7933533402912349
MAC003422,0.6611403844248591,2.6771979948042364,5.376570817386024,0.993682921252055,0.24580583257546404,0.24660539487350025,0.2493075987895118,0.2582811736552132,1.0655055059198721,-0.7933533402912357,0.6087614290087199
MAC003423,2.76452505118049,5.50808609202306,1.7000527765234037,1.3349038474284365,0.12247089784055006,0.2977778664351871,0.1521285825464471,0.42762265306707176,2.4636982316689653,-0.7933533402912357,0.6087614290087199
MAC003424,2.4699199074796767,1.9027310900447096,1.547152360747227,1.1031347522032342,0.10625293391386866,0.2718944433394755,0.2713570457190935,0.35049557682940685,1.7301366600497412,-0.8660254037844386,0.5000000000000001
MAC003425,1.5496879080283263,3.4334908528833488,1.3838141653416491,1.1957810625957168,0.09123307395163853,0.3039258731744461,0.3661341133415027,0.23870693905925638,2.1601575039025085,-0.13052619222005177,-0.9914448613738104
MAC003426,3.0492019455377735,2.2692882691265073,1.1970062071216931,1.155312654300813,0.21461909214804228,0.2613554149374178,0.18804191455194122,0.33598357826808667,1.8390119919274086,1.0,6.123233995736766e-17
MAC003427,2.8430763094157863,1.711529356034256,0.9123538837831923,0.96302682847401,0.15969098269575763,0.41525481806846604,0.1831071345246696,0.24194706459087778,4.329683829346116,0.9914448613738104,-0.1305261922200516
MAC003428,3.2858426490400316,4.145921625967134,0.485490410246133,1.08603931120825,0.10739328231687523,0.26165905149693375,0.27646093327753085,0.35448673283365056,1.7028722138518044,-0.923879532511287,0.38268343236508917
MAC003429,2.330346163779436,2.238092955873238,1.3137836948739166,1.0893252395752986,0.1612943113153938,0.2113466078716484,0.3391852824851502,0.2881737981192884,1.4481526780987337,-0.6087614290087207,-0.7933533402912352
MAC003430,2.0704007970276868,2.1979270567333433,1.0271009323062974,0.8496578128124382,0.15758221375345746,0.24965210223519987,0.31996780414583564,0.2727978795861272,1.7049247304986626,-0.9238795325112868,-0.3826834323650895
MAC003431,3.401797201734123,1.866908704101227,1.1099911769343809,1.037575518498332,0.18747512401140815,0.19568431401783465,0.2739781387658969,0.34286242313989923,1.5852856165996276,-0.9659258262890684,0.2588190451025203
MAC003432,2.7360543975118077,1.7516474245455291,1.2075129839924283,1.0909878446984964,0.12305869004319203,0.1867197959245481,0.33163883947340506,0.35858267442454517,1.7179014363702327,-0.9914448613738104,-0.13052619222005163
MAC003433,2.717009942473682,2.7963035846891082,1.008020861211138,1.0742633863421933,0.25712919652345284,0.23494659490725397,0.21769871189166864,0.2902254965474174,1.4125633116230698,-0.38268343236508956,0.9238795325112868
MAC003434,1.5190754723537092,2.2894867007805977,1.5187930167277763,1.0489428697963212,0.1339511866731225,0.27270655392570364,0.2849018214329053,0.30844043744912214,1.7056359950727145,-0.7933533402912357,0.6087614290087199
MAC003435,2.3617969526258915,2.477063637492626,1.6332977491893945,1.0152292243792065,0.1194975549812999,0.24510437796770843,0.25618973507471177,0.37920833177511193,1.970338144516229,-0.9914448613738105,0.13052619222005127
MAC003436,2.6000937262635624,1.9476842535464285,1.0843276805178184,0.9810130328902994,0.17460311542809645,0.24539572919210975,0.2798670824111892,0.3001340728133198,1.7100960956870763,-0.9914448613738105,0.13052619222005127
MAC003437,2.0292003252430892,2.533843901723116,1.4432353850503379,1.1595077194609382,0.05960776581232674,0.2046108411800122,0.40766999682056165,0.3281113959086704,2.516576277371305,-1.0,-1.8369701987210297e-16
MAC003438,2.284573860192194,1.5003289689507573,0.993608911964776,1.0661011309849424,0.10373755804916401,0.2583091652047973,0.3361620819330274,0.30179119448839026,1.6050428711830838,-0.923879532511287,0.38268343236508917
MAC003439,2.1406542258478254,2.824850165542574,1.0846500941909107,0.9270008468799608,0.11659927954067369,0.2702177652892381,0.3697688163734235,0.2434141385436786,1.7133530953143108,-0.9238795325112868,-0.3826834323650895
MAC003440,1.7552683606456398,5.566306135868584,1.294653510860822,1.2098492927507194,0.09540341835463734,0.27196741540587127,0.32174328415461584,0.31088588168877906,2.974364988468654,-0.9914448613738104,-0.13052619222005163
MAC003441,2.853304280421713,3.3589627059289584,1.4033386348476025,1.0147967540976197,0.1376180433272382,0.21851261678399814,0.2722882677883568,0.37158107198808765,1.7870141938634188,-0.923879532511287,0.38268343236508917
MAC003442,2.116737326423533,1.6620660312845448,1.4802957881921497,1.0162608635150499,0.22005383682538068,0.20228444444084936,0.20105929295449113,0.37660242551089956,1.6174533294073006,-0.7933533402912357,0.6087614290087199
MAC003443,2.4153779115358103,2.3241610577747895,1.242275263684859,0.9807324768246753,0.1331045137163057,0.1484073389323496,0.2936428776119985,0.4248452695551213,2.480649252654578,-1.0,-1.8369701987210297e-16
MAC003444,2.037055825183398,2.650759446065242,1.365655946692322,1.0598754410553872,0.18846442383459813,0.21723416907094875,0.28745120623868803,0.3068502005756232,1.3172143000523848,-0.923879532511287,0.38268343236508917
MAC003445,3.0252910757955354,4.253604918256073,1.3459298520545204,0.9886925085234033,0.11843209151622076,0.26338471236153804,0.30900780539527883,0.3091753906332869,1.9054561675599007,-1.0,-1.8369701987210297e-16
MAC003446,1.8045111531532185,4.9955492077442285,1.24710357981824,0.7820891034906345,0.17292655811297275,0.2220592979941604,0.32172844157913316,0.28328570196757746,1.6592766779080645,0.130526192220052,-0.9914448613738104
MAC003447,1.4765919991006713,1.795309115729279,1.3886307137687088,1.0523991889624527,0.06677568260227633,0.22953824128753522,0.24506573567428397,0.4586203398533467,2.359549025438024,-1.0,-1.8369701987210297e-16
MAC003448,1.7423941396827265,1.5488881612120542,1.1089444244555047,0.9751019233961588,0.13999336273186158,0.3131051495509009,0.27861754006699097,0.26828394723281207,1.5763037584020858,-1.0,-1.8369701987210297e-16
MAC003449,4.011814036660998,1.8575902590940407,2.6796849799618845,1.0271273400093,0.1292450607202044,0.2995349020702485,0.23076200612282033,0.3404580310465378,1.8356319648083002,-0.9659258262890684,0.2588190451025203
MAC003450,2.150947918331086,2.1853222471417055,1.528313278522641,1.06872165180403,0.13188373242059231,0.17993698999503688,0.2896299771407685,0.3985493001976044,2.1082652851289145,-0.6087614290087209,0.7933533402912349
MAC003451,0.8188983858655057,8.431614292535407,0.8568815959036586,0.8734560231584848,0.21467608468572738,0.3092264225837976,0.2225644150182427,0.25353307657032004,1.5452162998613266,0.9238795325112868,-0.3826834323650895
MAC003452,2.836443415870609,1.7537331456820469,1.2689258641614145,1.0251673165828243,0.09539137653393204,0.22857314184838606,0.27854203656168214,0.3974934449305503,1.960744600700749,-0.8660254037844386,0.5000000000000001
MAC003453,2.550850433082035,2.4788234448096995,1.2525031906215796,1.0720346630854725,0.09678323724515837,0.20508692140202064,0.2914349262996274,0.4066949148807731,1.8714688236053048,-0.7933533402912357,0.6087614290087199
MAC003454,2.6583696406476314,2.544212741634868,1.009929935411143,0.819851278721652,0.11136267475674083,0.30773497315797393,0.3045942163773433,0.27630813556931383,1.615960494037287,0.7071067811865476,-0.7071067811865475
MAC003455,2.190535589185423,2.625068885144105,2.1376150618743126,1.0679835769932318,0.14706791830782873,0.19333719685635392,0.329391325570113,0.33020355900628784,1.476759923639275,-0.9914448613738104,-0.13052619222005163
MAC003456,2.6659078909042426,3.7393430103911043,4.004455737848902,1.0413605245644202,0.21496551931455224,0.23742142840821367,0.26426542019157473,0.28334763194250584,1.214344744384557,-0.9914448613738105,0.13052619222005127
MAC003457,2.4045097127159716,1.901371849422893,1.543339372131725,0.9496359237748094,0.11994651073411054,0.21449048534831933,0.3026938111361526,0.36286919258753164,1.924933017329404,-0.38268343236508956,0.9238795325112868
MAC003458,2.682527243871124,1.9669029177953061,1.2390852922503892,0.9778532672417782,0.17947707988358985,0.2108238315715366,0.26653128371480184,0.34316780469287766,1.5056399820742696,-0.923879532511287,0.38268343236508917
MAC003459,3.1174187962377196,2.591937518512981,5.376570817386024,1.0002282108008338,0.2628017148437048,0.23637858106349655,0.2516600299630099,0.24915967402931644,1.1275675132701788,0.9238795325112867,0.38268343236508984
MAC003460,2.070148494768243,2.7107826603740475,1.3696070597283596,1.0324194714579877,0.14273540920486136,0.2434685042481196,0.2223399361292774,0.3914561501536775,2.074732600388229,-0.923879532511287,0.38268343236508917
MAC003461,1.9790685675330488,3.812756440332903,1.4295410490405787,1.4832998796194805,0.09148867349821349,0.2213767937042975,0.21106369908210434,0.47607083343215906,2.4371282893346624,-0.9659258262890684,0.2588190451025203
MAC003462,1.4051161153604783,1.7906537067716695,1.2701315757942448,1.0926777216450674,0.2179926476751806,0.23310007297714977,0.2410499702761376,0.3078573084476192,1.413994353465943,-0.6087614290087209,0.7933533402912349
MAC003463,2.7740563946814802,2.353263982870057,1.4678010547726108,1.0552460781038715,0.09560552382652572,0.2376395056678053,0.3313836046668543,0.335371365631529,1.8798526706293717,-1.0,-1.8369701987210297e-16
MAC003464,2.801844080388571,1.9142019093970122,3.0114089705307236,1.1945310208379658,0.1386177669104584,0.2134729527084785,0.2977714992031003,0.35013778096288145,1.7547171167570226,-0.9659258262890684,0.2588190451025203
MAC003465,1.4517309164040644,3.6562188364739847,1.1310509668364832,0.912550980910051,0.3195058625297079,0.4438775747728334,0.13361065863369026,0.10300590354649895,4.778322261070088,0.9914448613738104,0.1305261922200517
